,Wavelength,Sum,Li I (2.0e-02),Li II (9.8e-01),Li III (1.7e-28)
3925,531.92,2.0249999999999996e-27,0,2.0249999999999996e-27,0
3926,531.97,2.9059999999999997e-27,0,2.9059999999999997e-27,0
3927,532.02,4.094e-27,0,4.094e-27,0
3928,532.07,5.6680000000000005e-27,0,5.6680000000000005e-27,0
3929,532.12,7.711e-27,0,7.711e-27,0
3930,532.17,1.0300000000000001e-26,0,1.0300000000000001e-26,0
3931,532.22,1.354e-26,0,1.354e-26,0
3932,532.27,1.746e-26,0,1.746e-26,0
3933,532.32,2.2149999999999998e-26,0,2.2149999999999998e-26,0
3934,532.37,2.7599999999999996e-26,0,2.7599999999999996e-26,0
3935,532.42,3.3770000000000005e-26,0,3.3770000000000005e-26,0
3936,532.47,4.0629999999999996e-26,0,4.0629999999999996e-26,0
3937,532.52,4.801e-26,0,4.801e-26,0
3938,532.57,5.575e-26,0,5.575e-26,0
3939,532.62,6.362000000000001e-26,0,6.362000000000001e-26,0
3940,532.67,7.132e-26,0,7.132e-26,0
3941,532.72,7.856999999999999e-26,0,7.856999999999999e-26,0
3942,532.77,8.502999999999999e-26,0,8.502999999999999e-26,0
3943,532.82,9.043999999999999e-26,0,9.043999999999999e-26,0
3944,532.87,9.451e-26,0,9.451e-26,0
3945,532.92,9.702999999999998e-26,0,9.702999999999998e-26,0
3946,532.97,9.789e-26,0,9.789e-26,0
3947,533.02,9.702999999999998e-26,0,9.702999999999998e-26,0
3948,533.07,9.451e-26,0,9.451e-26,0
3949,533.12,9.043999999999999e-26,0,9.043999999999999e-26,0
3950,533.17,8.502999999999999e-26,0,8.502999999999999e-26,0
3951,533.22,7.856999999999999e-26,0,7.856999999999999e-26,0
3952,533.27,7.132e-26,0,7.132e-26,0
3953,533.32,6.362000000000001e-26,0,6.362000000000001e-26,0
3954,533.37,5.575e-26,0,5.575e-26,0
3955,533.42,4.801e-26,0,4.801e-26,0
3956,533.47,4.0629999999999996e-26,0,4.0629999999999996e-26,0
3957,533.52,3.3770000000000005e-26,0,3.3770000000000005e-26,0
3958,533.57,2.7599999999999996e-26,0,2.7599999999999996e-26,0
3959,533.62,2.2149999999999998e-26,0,2.2149999999999998e-26,0
3960,533.67,1.746e-26,0,1.746e-26,0
3961,533.72,1.354e-26,0,1.354e-26,0
3962,533.77,1.0300000000000001e-26,0,1.0300000000000001e-26,0
3963,533.82,7.711e-27,0,7.711e-27,0
3964,533.87,5.6680000000000005e-27,0,5.6680000000000005e-27,0
3965,533.92,4.093e-27,0,4.093e-27,0
3966,533.97,2.9059999999999997e-27,0,2.9059999999999997e-27,0
3967,534.02,2.0249999999999996e-27,0,2.0249999999999996e-27,0
3968,534.07,1.3869999999999999e-27,0,1.3869999999999999e-27,0
3969,534.12,9.346e-28,0,9.346e-28,0
3970,534.17,6.182000000000001e-28,0,6.182000000000001e-28,0
3971,534.22,4.0169999999999994e-28,0,4.0169999999999994e-28,0
3972,534.27,2.566e-28,0,2.566e-28,0
3973,534.32,1.61e-28,0,1.61e-28,0
3974,534.37,9.926999999999999e-29,0,9.926999999999999e-29,0
3975,534.42,6.015e-29,0,6.015e-29,0
3976,534.47,3.57e-29,0,3.57e-29,0
3977,534.52,2.094e-29,0,2.094e-29,0
3978,534.57,1.2029999999999999e-29,0,1.2029999999999999e-29,0
3979,534.62,6.794999999999999e-30,0,6.794999999999999e-30,0
3980,534.67,3.7699999999999995e-30,0,3.7699999999999995e-30,0
3981,534.72,2.054e-30,0,2.054e-30,0
3982,534.77,1.1e-30,0,1.1e-30,0
3983,534.82,5.792e-31,0,5.792e-31,0
3984,534.87,2.9949999999999997e-31,0,2.9949999999999997e-31,0
3985,534.92,1.521e-31,0,1.521e-31,0
3986,534.97,7.598e-32,0,7.598e-32,0
3987,535.02,3.728e-32,0,3.728e-32,0
3988,535.07,1.796e-32,0,1.796e-32,0
3989,535.12,8.509999999999999e-33,0,8.509999999999999e-33,0
3990,535.17,3.96e-33,0,3.96e-33,0
3991,535.22,1.8099999999999998e-33,0,1.8099999999999998e-33,0
3992,535.27,8.133999999999999e-34,0,8.133999999999999e-34,0
3993,535.32,3.5799999999999996e-34,0,3.5799999999999996e-34,0
3994,535.37,1.5569999999999999e-34,0,1.5569999999999999e-34,0
3995,535.42,6.635999999999999e-35,0,6.635999999999999e-35,0
3996,535.47,2.778e-35,0,2.778e-35,0
3997,535.52,1.1429999999999999e-35,0,1.1429999999999999e-35,0
3998,535.57,4.622e-36,0,4.622e-36,0
3999,535.62,1.8349999999999998e-36,0,1.8349999999999998e-36,0
4000,535.67,7.1659999999999995e-37,0,7.1659999999999995e-37,0
4001,535.72,2.747e-37,0,2.747e-37,0
4002,535.77,1.034e-37,0,1.034e-37,0
4003,535.82,3.833e-38,0,3.833e-38,0
4004,535.87,1.394e-38,0,1.394e-38,0
4005,535.92,4.982999999999999e-39,0,4.982999999999999e-39,0
4006,535.97,1.751e-39,0,1.751e-39,0
4007,536.02,6.041e-40,0,6.041e-40,0
4008,536.07,2.048e-40,0,2.048e-40,0
4009,536.12,6.823e-41,0,6.823e-41,0
4010,536.17,2.233e-41,0,2.233e-41,0
4011,536.92,9.530999999999998e-41,0,9.530999999999998e-41,0
4012,536.97,4.07e-40,0,4.07e-40,0
4013,537.02,1.2179999999999999e-39,0,1.2179999999999999e-39,0
4014,537.07,3.571e-39,0,3.571e-39,0
4015,537.12,1.03e-38,0,1.03e-38,0
4016,537.17,2.91e-38,0,2.91e-38,0
4017,537.22,8.137999999999999e-38,0,8.137999999999999e-38,0
4018,537.27,2.22e-37,0,2.22e-37,0
4019,537.32,6.005999999999999e-37,0,6.005999999999999e-37,0
4020,537.37,1.59e-36,0,1.59e-36,0
4021,537.42,4.138999999999999e-36,0,4.138999999999999e-36,0
4022,537.47,1.0579999999999999e-35,0,1.0579999999999999e-35,0
4023,537.52,2.663e-35,0,2.663e-35,0
4024,537.57,6.587999999999999e-35,0,6.587999999999999e-35,0
4025,537.62,1.6019999999999998e-34,0,1.6019999999999998e-34,0
4026,537.67,3.8269999999999997e-34,0,3.8269999999999997e-34,0
4027,537.72,8.989999999999998e-34,0,8.989999999999998e-34,0
4028,537.77,2.076e-33,0,2.076e-33,0
4029,537.82,4.713e-33,0,4.713e-33,0
4030,537.87,1.0509999999999999e-32,0,1.0509999999999999e-32,0
4031,537.92,2.308e-32,0,2.308e-32,0
4032,537.97,4.978999999999999e-32,0,4.978999999999999e-32,0
4033,538.02,1.056e-31,0,1.056e-31,0
4034,538.07,2.2e-31,0,2.2e-31,0
4035,538.12,4.507999999999999e-31,0,4.507999999999999e-31,0
4036,538.17,9.081e-31,0,9.081e-31,0
4037,538.22,1.798e-30,0,1.798e-30,0
4038,538.27,3.501e-30,0,3.501e-30,0
4039,538.32,6.698999999999999e-30,0,6.698999999999999e-30,0
4040,538.37,1.25e-29,0,1.25e-29,0
4041,538.42,2.33e-29,0,2.33e-29,0
4042,538.47,4.237e-29,0,4.237e-29,0
4043,538.52,7.573999999999999e-29,0,7.573999999999999e-29,0
4044,538.57,1.3309999999999998e-28,0,1.3309999999999998e-28,0
4045,538.62,2.298e-28,0,2.298e-28,0
4046,538.67,3.903e-28,0,3.903e-28,0
4047,538.72,6.517e-28,0,6.517e-28,0
4048,538.77,1.068e-27,0,1.068e-27,0
4049,538.82,1.7249999999999998e-27,0,1.7249999999999998e-27,0
4050,538.87,2.7360000000000003e-27,0,2.7360000000000003e-27,0
4051,538.92,4.268e-27,0,4.268e-27,0
4052,538.97,6.541e-27,0,6.541e-27,0
4053,539.02,9.85e-27,0,9.85e-27,0
4054,539.07,1.461e-26,0,1.461e-26,0
4055,539.12,2.1269999999999998e-26,0,2.1269999999999998e-26,0
4056,539.17,3.048e-26,0,3.048e-26,0
4057,539.22,4.293e-26,0,4.293e-26,0
4058,539.27,5.942000000000001e-26,0,5.942000000000001e-26,0
4059,539.32,8.090999999999999e-26,0,8.090999999999999e-26,0
4060,539.37,1.082e-25,0,1.082e-25,0
4061,539.42,1.426e-25,0,1.426e-25,0
4062,539.47,1.8449999999999998e-25,0,1.8449999999999998e-25,0
4063,539.52,2.3480000000000002e-25,0,2.3480000000000002e-25,0
4064,539.57,2.94e-25,0,2.94e-25,0
4065,539.62,3.62e-25,0,3.62e-25,0
4066,539.67,4.3859999999999995e-25,0,4.3859999999999995e-25,0
4067,539.72,5.225e-25,0,5.225e-25,0
4068,539.77,6.127e-25,0,6.127e-25,0
4069,539.82,7.066999999999999e-25,0,7.066999999999999e-25,0
4070,539.87,8.023e-25,0,8.023e-25,0
4071,539.92,8.964e-25,0,8.964e-25,0
4072,539.97,9.863e-25,0,9.863e-25,0
4073,540.02,1.067e-24,0,1.067e-24,0
4074,540.07,1.1399999999999999e-24,0,1.1399999999999999e-24,0
4075,540.12,1.198e-24,0,1.198e-24,0
4076,540.17,1.2409999999999998e-24,0,1.2409999999999998e-24,0
4077,540.22,1.269e-24,0,1.269e-24,0
4078,540.27,1.278e-24,0,1.278e-24,0
4079,540.33,1.2670000000000003e-24,0,1.2670000000000003e-24,0
4080,540.38,1.23e-24,0,1.23e-24,0
4081,540.43,1.198e-24,0,1.198e-24,0
4082,540.48,1.145e-24,0,1.145e-24,0
4083,540.53,1.0809999999999999e-24,0,1.0809999999999999e-24,0
4084,540.58,1.009e-24,0,1.009e-24,0
4085,540.63,9.317e-25,0,9.317e-25,0
4086,540.68,8.515e-25,0,8.515e-25,0
4087,540.73,7.702e-25,0,7.702e-25,0
4088,540.78,6.897e-25,0,6.897e-25,0
4089,540.83,6.118e-25,0,6.118e-25,0
4090,540.88,5.373e-25,0,5.373e-25,0
4091,540.93,4.674000000000001e-25,0,4.674000000000001e-25,0
4092,540.98,4.0279999999999996e-25,0,4.0279999999999996e-25,0
4093,541.03,3.436e-25,0,3.436e-25,0
4094,541.08,2.9049999999999996e-25,0,2.9049999999999996e-25,0
4095,541.13,2.432e-25,0,2.432e-25,0
4096,541.18,2.016e-25,0,2.016e-25,0
4097,541.23,1.654e-25,0,1.654e-25,0
4098,541.28,1.3459999999999999e-25,0,1.3459999999999999e-25,0
4099,541.33,1.083e-25,0,1.083e-25,0
4100,541.38,8.651999999999999e-26,0,8.651999999999999e-26,0
4101,541.43,6.842999999999999e-26,0,6.842999999999999e-26,0
4102,541.48,5.366e-26,0,5.366e-26,0
4103,541.53,4.172e-26,0,4.172e-26,0
4104,541.58,3.217e-26,0,3.217e-26,0
4105,541.63,2.462e-26,0,2.462e-26,0
4106,541.68,1.871e-26,0,1.871e-26,0
4107,541.73,1.41e-26,0,1.41e-26,0
4108,541.78,1.056e-26,0,1.056e-26,0
4109,541.83,7.843e-27,0,7.843e-27,0
4110,541.88,5.782e-27,0,5.782e-27,0
4111,541.93,4.220000000000001e-27,0,4.220000000000001e-27,0
4112,541.98,3.0679999999999997e-27,0,3.0679999999999997e-27,0
4113,542.03,2.207e-27,0,2.207e-27,0
4114,542.08,1.5720000000000002e-27,0,1.5720000000000002e-27,0
4115,542.13,1.108e-27,0,1.108e-27,0
4116,542.18,7.73e-28,0,7.73e-28,0
4117,542.23,5.3309999999999995e-28,0,5.3309999999999995e-28,0
4118,542.28,3.632e-28,0,3.632e-28,0
4119,542.33,2.4430000000000003e-28,0,2.4430000000000003e-28,0
4120,542.38,1.6219999999999997e-28,0,1.6219999999999997e-28,0
4121,542.43,1.0620000000000001e-28,0,1.0620000000000001e-28,0
4122,542.48,6.874e-29,0,6.874e-29,0
4123,542.53,4.3899999999999995e-29,0,4.3899999999999995e-29,0
4124,542.58,2.781e-29,0,2.781e-29,0
4125,542.63,1.76e-29,0,1.76e-29,0
4126,542.68,1.1669999999999999e-29,0,1.1669999999999999e-29,0
4127,542.73,8.547e-30,0,8.547e-30,0
4128,542.78,7.663e-30,0,7.663e-30,0
4129,542.83,8.795999999999999e-30,0,8.795999999999999e-30,0
4130,542.88,1.21e-29,0,1.21e-29,0
4131,542.93,1.813e-29,0,1.813e-29,0
4132,542.98,2.7869999999999996e-29,0,2.7869999999999996e-29,0
4133,543.03,4.279e-29,0,4.279e-29,0
4134,543.08,6.495e-29,0,6.495e-29,0
4135,543.13,9.71e-29,0,9.71e-29,0
4136,543.18,1.4280000000000005e-28,0,1.4280000000000005e-28,0
4137,543.23,2.067e-28,0,2.067e-28,0
4138,543.28,2.9410000000000003e-28,0,2.9410000000000003e-28,0
4139,543.33,4.115e-28,0,4.115e-28,0
4140,543.38,5.661e-28,0,5.661e-28,0
4141,543.43,7.6579999999999995e-28,0,7.6579999999999995e-28,0
4142,543.48,1.018e-27,0,1.018e-27,0
4143,543.53,1.332e-27,0,1.332e-27,0
4144,543.58,1.713e-27,0,1.713e-27,0
4145,543.63,2.1649999999999997e-27,0,2.1649999999999997e-27,0
4146,543.68,2.692e-27,0,2.692e-27,0
4147,543.73,3.292e-27,0,3.292e-27,0
4148,543.78,3.957e-27,0,3.957e-27,0
4149,543.83,4.6759999999999996e-27,0,4.6759999999999996e-27,0
4150,543.88,5.434e-27,0,5.434e-27,0
4151,543.93,6.209e-27,0,6.209e-27,0
4152,543.98,6.976e-27,0,6.976e-27,0
4153,544.03,7.706e-27,0,7.706e-27,0
4154,544.08,8.359999999999998e-27,0,8.359999999999998e-27,0
4155,544.13,8.94e-27,0,8.94e-27,0
4156,544.18,9.387999999999999e-27,0,9.387999999999999e-27,0
4157,544.23,9.693999999999999e-27,0,9.693999999999999e-27,0
4158,544.28,9.843000000000002e-27,0,9.843000000000002e-27,0
4159,544.33,9.825000000000001e-27,0,9.825000000000001e-27,0
4160,544.38,9.645000000000002e-27,0,9.645000000000002e-27,0
4161,544.43,9.308e-27,0,9.308e-27,0
4162,544.48,8.834e-27,0,8.834e-27,0
4163,544.53,8.244e-27,0,8.244e-27,0
4164,544.58,7.562999999999999e-27,0,7.562999999999999e-27,0
4165,544.63,6.824e-27,0,6.824e-27,0
4166,544.68,6.053999999999999e-27,0,6.053999999999999e-27,0
4167,544.73,5.281e-27,0,5.281e-27,0
4168,544.78,4.5299999999999995e-27,0,4.5299999999999995e-27,0
4169,544.83,3.8219999999999996e-27,0,3.8219999999999996e-27,0
4170,544.88,3.172e-27,0,3.172e-27,0
4171,544.93,2.5920000000000004e-27,0,2.5920000000000004e-27,0
4172,544.98,2.0800000000000004e-27,0,2.0800000000000004e-27,0
4173,545.03,1.665e-27,0,1.665e-27,0
4174,545.08,1.3229999999999999e-27,0,1.3229999999999999e-27,0
4175,545.13,1.062e-27,0,1.062e-27,0
4176,545.18,8.843999999999999e-28,0,8.843999999999999e-28,0
4177,545.23,7.937e-28,0,7.937e-28,0
4178,545.28,8.001e-28,0,8.001e-28,0
4179,545.33,9.208999999999999e-28,0,9.208999999999999e-28,0
4180,545.38,1.183e-27,0,1.183e-27,0
4181,545.43,1.6249999999999997e-27,0,1.6249999999999997e-27,0
4182,545.48,2.3e-27,0,2.3e-27,0
4183,545.53,3.281e-27,0,3.281e-27,0
4184,545.58,4.6579999999999995e-27,0,4.6579999999999995e-27,0
4185,545.63,6.534999999999999e-27,0,6.534999999999999e-27,0
4186,545.68,9.03e-27,0,9.03e-27,0
4187,545.73,1.2299999999999998e-26,0,1.2299999999999998e-26,0
4188,545.78,1.651e-26,0,1.651e-26,0
4189,545.83,2.1799999999999999e-26,0,2.1799999999999999e-26,0
4190,545.88,2.8339999999999996e-26,0,2.8339999999999996e-26,0
4191,545.93,3.631e-26,0,3.631e-26,0
4192,545.98,4.598e-26,0,4.598e-26,0
4193,546.03,5.771e-26,0,5.771e-26,0
4194,546.08,7.221e-26,0,7.221e-26,0
4195,546.13,9.094e-26,0,9.094e-26,0
4196,546.18,1.1680000000000001e-25,0,1.1680000000000001e-25,0
4197,546.23,1.561e-25,0,1.561e-25,0
4198,546.28,2.21e-25,0,2.21e-25,0
4199,546.33,3.351e-25,0,3.351e-25,0
4200,546.38,5.434999999999999e-25,0,5.434999999999999e-25,0
4201,546.43,9.301e-25,0,9.301e-25,0
4202,546.48,1.646e-24,0,1.646e-24,0
4203,546.53,2.9679999999999997e-24,0,2.9679999999999997e-24,0
4204,546.58,5.3679999999999995e-24,0,5.3679999999999995e-24,0
4205,546.63,9.67e-24,0,9.67e-24,0
4206,546.68,1.7239999999999997e-23,0,1.7239999999999997e-23,0
4207,546.73,3.0399999999999996e-23,0,3.0399999999999996e-23,0
4208,546.78,5.2699999999999997e-23,0,5.2699999999999997e-23,0
4209,546.83,9.033e-23,0,9.033e-23,0
4210,546.88,1.5209999999999999e-22,0,1.5209999999999999e-22,0
4211,546.93,2.5219999999999998e-22,0,2.5219999999999998e-22,0
4212,546.98,4.116e-22,0,4.116e-22,0
4213,547.03,6.6050000000000005e-22,0,6.6050000000000005e-22,0
4214,547.08,1.042e-21,0,1.042e-21,0
4215,547.13,1.6209999999999999e-21,0,1.6209999999999999e-21,0
4216,547.18,2.477e-21,0,2.477e-21,0
4217,547.23,3.7259999999999996e-21,0,3.7259999999999996e-21,0
4218,547.28,5.512e-21,0,5.512e-21,0
4219,547.33,8.023e-21,0,8.023e-21,0
4220,547.38,1.149e-20,0,1.149e-20,0
4221,547.43,1.619e-20,0,1.619e-20,0
4222,547.48,2.2430000000000004e-20,0,2.2430000000000004e-20,0
4223,547.53,3.05e-20,0,3.05e-20,0
4224,547.58,4.103e-20,0,4.103e-20,0
4225,547.63,5.417000000000001e-20,0,5.417000000000001e-20,0
4226,547.68,7.032999999999999e-20,0,7.032999999999999e-20,0
4227,547.73,8.984e-20,0,8.984e-20,0
4228,547.78,1.128e-19,0,1.128e-19,0
4229,547.83,1.395e-19,0,1.395e-19,0
4230,547.88,1.697e-19,0,1.697e-19,0
4231,547.93,2.0309999999999998e-19,0,2.0309999999999998e-19,0
4232,547.98,2.39e-19,0,2.39e-19,0
4233,548.03,2.768e-19,0,2.768e-19,0
4234,548.08,3.154e-19,0,3.154e-19,0
4235,548.13,3.5340000000000003e-19,0,3.5340000000000003e-19,0
4236,548.18,3.897e-19,0,3.897e-19,0
4237,548.23,4.2270000000000007e-19,0,4.2270000000000007e-19,0
4238,548.28,4.5110000000000005e-19,0,4.5110000000000005e-19,0
4239,548.33,4.737e-19,0,4.737e-19,0
4240,548.38,4.891e-19,0,4.891e-19,0
4241,548.43,4.97e-19,0,4.97e-19,0
4242,548.48,4.968e-19,0,4.968e-19,0
4243,548.53,4.885e-19,0,4.885e-19,0
4244,548.58,4.724e-19,0,4.724e-19,0
4245,548.63,4.497e-19,0,4.497e-19,0
4246,548.68,4.21e-19,0,4.21e-19,0
4247,548.73,3.877e-19,0,3.877e-19,0
4248,548.78,3.512e-19,0,3.512e-19,0
4249,548.83,3.13e-19,0,3.13e-19,0
4250,548.88,2.745e-19,0,2.745e-19,0
4251,548.93,2.3679999999999996e-19,0,2.3679999999999996e-19,0
4252,548.98,2.009e-19,0,2.009e-19,0
4253,549.03,1.6769999999999998e-19,0,1.6769999999999998e-19,0
4254,549.08,1.376e-19,0,1.376e-19,0
4255,549.13,1.1119999999999998e-19,0,1.1119999999999998e-19,0
4256,549.18,8.83e-20,0,8.83e-20,0
4257,549.23,6.911e-20,0,6.911e-20,0
4258,549.28,5.315000000000001e-20,0,5.315000000000001e-20,0
4259,549.33,4.02e-20,0,4.02e-20,0
4260,549.38,2.991e-20,0,2.991e-20,0
4261,549.43,2.1909999999999998e-20,0,2.1909999999999998e-20,0
4262,549.48,1.5769999999999998e-20,0,1.5769999999999998e-20,0
4263,549.53,1.1179999999999999e-20,0,1.1179999999999999e-20,0
4264,549.58,7.791e-21,0,7.791e-21,0
4265,549.63,5.342e-21,0,5.342e-21,0
4266,549.68,3.603e-21,0,3.603e-21,0
4267,549.73,2.39e-21,0,2.39e-21,0
4268,549.78,1.5500000000000001e-21,0,1.5500000000000001e-21,0
4269,549.83,1.002e-21,0,1.002e-21,0
4270,549.88,6.324e-22,0,6.324e-22,0
4271,549.93,3.92e-22,0,3.92e-22,0
4272,549.98,2.402e-22,0,2.402e-22,0
4273,550.03,1.443e-22,0,1.443e-22,0
4274,550.08,8.539e-23,0,8.539e-23,0
4275,550.13,4.967000000000001e-23,0,4.967000000000001e-23,0
4276,550.18,2.842e-23,0,2.842e-23,0
4277,550.23,1.5e-23,0,1.5e-23,0
4278,550.28,8.861000000000001e-24,0,8.861000000000001e-24,0
4279,550.33,4.827e-24,0,4.827e-24,0
4280,550.38,2.5860000000000004e-24,0,2.5860000000000004e-24,0
4281,550.43,1.3619999999999998e-24,0,1.3619999999999998e-24,0
4282,550.48,7.068999999999999e-25,0,7.068999999999999e-25,0
4283,550.53,3.605e-25,0,3.605e-25,0
4284,550.58,1.808e-25,0,1.808e-25,0
4285,550.63,8.927999999999999e-26,0,8.927999999999999e-26,0
4286,550.68,4.334e-26,0,4.334e-26,0
4287,550.73,2.0709999999999998e-26,0,2.0709999999999998e-26,0
4288,550.78,9.736e-27,0,9.736e-27,0
4289,550.83,4.513e-27,0,4.513e-27,0
4290,550.88,2.076e-27,0,2.076e-27,0
4291,550.93,9.660999999999999e-28,0,9.660999999999999e-28,0
4292,550.98,4.838e-28,0,4.838e-28,0
4293,551.03,2.995e-28,0,2.995e-28,0
4294,551.08,2.631e-28,0,2.631e-28,0
4295,551.13,3.108e-28,0,3.108e-28,0
4296,551.18,4.2e-28,0,4.2e-28,0
4297,551.23,5.884999999999999e-28,0,5.884999999999999e-28,0
4298,551.28,8.237e-28,0,8.237e-28,0
4299,551.33,1.139e-27,0,1.139e-27,0
4300,551.38,1.5519999999999999e-27,0,1.5519999999999999e-27,0
4301,551.43,2.0800000000000004e-27,0,2.0800000000000004e-27,0
4302,551.48,2.7439999999999997e-27,0,2.7439999999999997e-27,0
4303,551.53,3.561999999999999e-27,0,3.561999999999999e-27,0
4304,551.58,4.549e-27,0,4.549e-27,0
4305,551.63,5.711e-27,0,5.711e-27,0
4306,551.68,7.056000000000001e-27,0,7.056000000000001e-27,0
4307,551.73,8.577e-27,0,8.577e-27,0
4308,551.78,1.0250000000000001e-26,0,1.0250000000000001e-26,0
4309,551.83,1.206e-26,0,1.206e-26,0
4310,551.88,1.395e-26,0,1.395e-26,0
4311,551.93,1.588e-26,0,1.588e-26,0
4312,551.98,1.778e-26,0,1.778e-26,0
4313,552.03,1.95e-26,0,1.95e-26,0
4314,552.08,2.122e-26,0,2.122e-26,0
4315,552.13,2.264e-26,0,2.264e-26,0
4316,552.18,2.373e-26,0,2.373e-26,0
4317,552.23,2.449e-26,0,2.449e-26,0
4318,552.28,2.485e-26,0,2.485e-26,0
4319,552.33,2.481e-26,0,2.481e-26,0
4320,552.38,2.437e-26,0,2.437e-26,0
4321,552.43,2.3540000000000003e-26,0,2.3540000000000003e-26,0
4322,552.48,2.2369999999999998e-26,0,2.2369999999999998e-26,0
4323,552.53,2.0909999999999997e-26,0,2.0909999999999997e-26,0
4324,552.58,1.925e-26,0,1.925e-26,0
4325,552.63,1.7409999999999998e-26,0,1.7409999999999998e-26,0
4326,552.68,1.5400000000000002e-26,0,1.5400000000000002e-26,0
4327,552.73,1.356e-26,0,1.356e-26,0
4328,552.78,1.168e-26,0,1.168e-26,0
4329,552.83,9.908e-27,0,9.908e-27,0
4330,552.88,8.25e-27,0,8.25e-27,0
4331,552.93,6.773000000000001e-27,0,6.773000000000001e-27,0
4332,552.98,5.465e-27,0,5.465e-27,0
4333,553.03,4.3359999999999994e-27,0,4.3359999999999994e-27,0
4334,553.08,3.385e-27,0,3.385e-27,0
4335,553.13,2.601e-27,0,2.601e-27,0
4336,553.18,1.964e-27,0,1.964e-27,0
4337,553.23,1.46e-27,0,1.46e-27,0
4338,553.28,1.067e-27,0,1.067e-27,0
4339,553.33,7.681e-28,0,7.681e-28,0
4340,553.38,5.434999999999999e-28,0,5.434999999999999e-28,0
4341,553.43,3.784e-28,0,3.784e-28,0
4342,553.48,2.5900000000000003e-28,0,2.5900000000000003e-28,0
4343,553.53,1.7459999999999999e-28,0,1.7459999999999999e-28,0
4344,553.58,1.156e-28,0,1.156e-28,0
4345,553.63,7.541e-29,0,7.541e-29,0
4346,553.68,4.8369999999999995e-29,0,4.8369999999999995e-29,0
4347,553.73,3.05e-29,0,3.05e-29,0
4348,553.78,1.893e-29,0,1.893e-29,0
4349,553.83,1.155e-29,0,1.155e-29,0
4350,553.88,6.944999999999999e-30,0,6.944999999999999e-30,0
4351,553.93,4.103e-30,0,4.103e-30,0
4352,553.98,2.3849999999999998e-30,0,2.3849999999999998e-30,0
4353,554.03,1.3630000000000001e-30,0,1.3630000000000001e-30,0
4354,554.08,7.670999999999999e-31,0,7.670999999999999e-31,0
4355,554.13,4.2459999999999995e-31,0,4.2459999999999995e-31,0
4356,554.18,2.31e-31,0,2.31e-31,0
4357,554.23,1.238e-31,0,1.238e-31,0
4358,554.28,6.51e-32,0,6.51e-32,0
4359,554.33,3.3779999999999997e-32,0,3.3779999999999997e-32,0
4360,554.38,1.722e-32,0,1.722e-32,0
4361,554.43,8.639999999999999e-33,0,8.639999999999999e-33,0
4362,554.48,4.262e-33,0,4.262e-33,0
4363,554.53,2.068e-33,0,2.068e-33,0
4364,554.58,9.879e-34,0,9.879e-34,0
4365,554.63,4.6399999999999995e-34,0,4.6399999999999995e-34,0
4366,554.68,2.143e-34,0,2.143e-34,0
4367,554.73,9.745999999999999e-35,0,9.745999999999999e-35,0
4368,554.78,4.3579999999999995e-35,0,4.3579999999999995e-35,0
4369,554.83,1.917e-35,0,1.917e-35,0
4370,554.88,8.294999999999999e-36,0,8.294999999999999e-36,0
4371,554.93,3.531e-36,0,3.531e-36,0
4372,554.98,1.479e-36,0,1.479e-36,0
4373,555.03,6.091999999999999e-37,0,6.091999999999999e-37,0
4374,555.08,2.47e-37,0,2.47e-37,0
4375,555.13,9.846e-38,0,9.846e-38,0
4376,555.18,3.861e-38,0,3.861e-38,0
4377,555.23,1.4899999999999997e-38,0,1.4899999999999997e-38,0
4378,555.28,5.6539999999999996e-39,0,5.6539999999999996e-39,0
4379,555.33,2.112e-39,0,2.112e-39,0
4380,555.38,7.755999999999999e-40,0,7.755999999999999e-40,0
4381,555.43,2.802e-40,0,2.802e-40,0
4382,555.48,9.962e-41,0,9.962e-41,0
4383,555.53,3.4839999999999997e-41,0,3.4839999999999997e-41,0
4384,555.58,1.199e-41,0,1.199e-41,0
4385,555.63,4.055e-42,0,4.055e-42,0
4386,561.98,2.348e-41,0,2.348e-41,0
4387,562.03,1.017e-40,0,1.017e-40,0
4388,562.08,2.892e-40,0,2.892e-40,0
4389,562.13,8.099999999999999e-40,0,8.099999999999999e-40,0
4390,562.18,2.2329999999999998e-39,0,2.2329999999999998e-39,0
4391,562.23,6.063e-39,0,6.063e-39,0
4392,562.28,1.6209999999999998e-38,0,1.6209999999999998e-38,0
4393,562.33,4.264e-38,0,4.264e-38,0
4394,562.38,1.1039999999999999e-37,0,1.1039999999999999e-37,0
4395,562.43,2.8169999999999996e-37,0,2.8169999999999996e-37,0
4396,562.48,7.072e-37,0,7.072e-37,0
