,Wavelength,Sum,O I (9.7e-01),O II (3.3e-02),O III (2.3e-12)
6681,542.38,0.028610000000000003,0.028610000000000003,1.292e-10,0
6682,542.43,0.04261,0.04261,1.277e-10,0
6683,542.48,0.06242,0.06242,1.2399999999999999e-10,0
6684,542.53,0.08993999999999999,0.08993999999999999,1.184e-10,0
6685,542.58,0.1275,0.1275,1.112e-10,0
6686,542.63,0.1778,0.1778,1.0269999999999999e-10,0
6687,542.68,0.2438,0.2438,9.318e-11,0
6688,542.73,0.329,0.329,8.315000000000002e-11,0
6689,542.78,0.4367,0.4367,7.295e-11,0
6690,542.83,0.5702,0.5702,6.292e-11,0
6691,542.88,0.7325,0.7325,5.335e-11,0
6692,542.93,0.9256,0.9256,4.448e-11,0
6693,542.98,1.151,1.151,3.646e-11,0
6694,543.03,1.4069999999999998,1.4069999999999998,2.938e-11,0
6695,543.08,1.692,1.692,2.3280000000000003e-11,0
6696,543.13,2.003,2.003,1.813e-11,0
6697,543.18,2.332,2.332,1.3880000000000001e-11,0
6698,543.23,2.6710000000000003,2.6710000000000003,1.0449999999999998e-11,0
6699,543.28,3.009,3.009,7.737e-12,0
6700,543.33,3.335,3.335,5.63e-12,0
6701,543.38,3.637,3.637,4.028e-12,0
6702,543.43,3.9010000000000002,3.9010000000000002,2.833e-12,0
6703,543.48,4.117,4.117,1.959e-12,0
6704,543.53,4.274,4.274,1.3319999999999998e-12,0
6705,543.58,4.365,4.365,8.904e-13,0
6706,543.63,4.385,4.385,5.852e-13,0
6707,543.68,4.335,4.335,3.781e-13,0
6708,543.73,4.215,4.215,2.401e-13,0
6709,543.78,4.032,4.032,1.5e-13,0
6710,543.83,3.7939999999999996,3.7939999999999996,9.209e-14,0
6711,543.88,3.512,3.512,5.561e-14,0
6712,543.93,3.198,3.198,3.305e-14,0
6713,543.98,2.865,2.865,1.939e-14,0
6714,544.03,2.525,2.525,1.134e-14,0
6715,544.08,2.189,2.189,6.824e-15,0
6716,544.13,1.867,1.867,4.626e-15,0
6717,544.18,1.567,1.567,4.1439999999999995e-15,0
6718,544.23,1.2930000000000001,1.2930000000000001,5.295e-15,0
6719,544.28,1.05,1.05,8.516e-15,0
6720,544.33,0.8383,0.8383,1.49e-14,0
6721,544.38,0.6586,0.6586,2.648e-14,0
6722,544.43,0.509,0.509,4.673e-14,0
6723,544.48,0.3869,0.3869,8.131e-14,0
6724,544.53,0.2893,0.2893,1.392e-13,0
6725,544.58,0.2128,0.2128,2.345e-13,0
6726,544.63,0.154,0.154,3.884e-13,0
6727,544.68,0.1096,0.1096,6.327e-13,0
6728,544.73,0.07672999999999999,0.07672999999999999,1.013e-12,0
6729,544.78,0.052829999999999995,0.052829999999999995,1.5959999999999997e-12,0
6730,544.83,0.035789999999999995,0.035789999999999995,2.4730000000000005e-12,0
6731,544.88,0.02384,0.02384,3.766e-12,0
6732,544.93,0.015619999999999998,0.015619999999999998,5.641e-12,0
6733,544.98,0.01007,0.01007,8.309e-12,0
6734,545.03,0.006385,0.006385,1.204e-11,0
6735,545.08,0.003981,0.003981,1.7140000000000002e-11,0
6736,545.13,0.002442,0.002442,2.4010000000000003e-11,0
6737,545.18,0.0014730000000000001,0.0014730000000000001,3.308e-11,0
6738,545.23,0.000874,0.000874,4.4799999999999997e-11,0
6739,545.28,0.0005099999999999999,0.0005099999999999999,5.968000000000001e-11,0
6740,545.33,0.0002927,0.0002927,7.817000000000001e-11,0
6741,545.38,0.0001652,0.0001652,1.0070000000000001e-10,0
6742,545.43,9.174e-05,9.174e-05,1.275e-10,0
6743,545.48,5.01e-05,5.01e-05,1.5890000000000001e-10,0
6744,545.53,2.69e-05,2.69e-05,1.9459999999999998e-10,0
6745,545.58,1.421e-05,1.421e-05,2.344e-10,0
6746,545.63,7.381e-06,7.381e-06,2.7760000000000005e-10,0
6747,545.68,3.7710000000000004e-06,3.77e-06,3.234e-10,0
6748,545.73,1.895e-06,1.894e-06,3.704e-10,0
6749,545.78,9.364e-07,9.359999999999999e-07,4.1730000000000005e-10,0
6750,545.83,4.553e-07,4.5479999999999997e-07,4.6219999999999997e-10,0
6751,545.88,2.1789999999999999e-07,2.1739999999999997e-07,5.035e-10,0
6752,545.93,1.027e-07,1.0210000000000001e-07,5.393e-10,0
6753,545.98,4.778e-08,4.7210000000000004e-08,5.681e-10,0
6754,546.03,2.2050000000000002e-08,2.1459999999999998e-08,5.884e-10,0
6755,546.08,1.019e-08,9.592e-09,5.994e-10,0
6756,546.13,4.817e-09,4.2159999999999995e-09,6.003999999999999e-10,0
6757,546.18,2.414e-09,1.8229999999999998e-09,5.913999999999999e-10,0
6758,546.23,1.348e-09,7.748e-10,5.727999999999999e-10,0
6759,546.28,8.696e-10,3.2389999999999994e-10,5.457000000000001e-10,0
6760,546.33,6.443e-10,1.332e-10,5.111e-10,0
6761,546.38,5.246e-10,5.3829999999999997e-11,4.708000000000001e-10,0
6762,546.43,4.4789999999999997e-10,2.14e-11,4.2650000000000003e-10,0
6763,546.48,3.8830000000000004e-10,8.365999999999999e-12,3.7989999999999995e-10,0
6764,546.53,3.36e-10,3.216e-12,3.3280000000000003e-10,0
6765,546.58,2.8789999999999996e-10,1.216e-12,2.866e-10,0
6766,546.63,2.4330000000000003e-10,4.52e-13,2.428e-10,0
6767,546.68,2.025e-10,1.652e-13,2.0230000000000001e-10,0
6768,546.73,1.658e-10,5.94e-14,1.6569999999999998e-10,0
6769,546.78,1.3359999999999998e-10,2.1e-14,1.3359999999999998e-10,0
6770,546.83,1.059e-10,7.228e-15,1.059e-10,0
6771,546.88,8.27e-11,2.325e-15,8.27e-11,0
6772,546.93,6.365e-11,7.836000000000001e-16,6.364e-11,0
6773,546.98,4.841e-11,0,4.841e-11,0
6774,547.03,3.657e-11,0,3.657e-11,0
6775,547.08,2.7719999999999996e-11,0,2.7719999999999996e-11,0
6776,547.13,2.146e-11,0,2.146e-11,0
6777,547.18,1.747e-11,0,1.747e-11,0
6778,547.23,1.549e-11,0,1.549e-11,0
6779,547.28,1.535e-11,0,1.535e-11,0
6780,547.33,1.696e-11,0,1.696e-11,0
6781,547.38,2.031e-11,0,2.031e-11,0
6782,547.43,2.548e-11,0,2.548e-11,0
6783,547.48,3.254e-11,0,3.254e-11,0
6784,547.53,4.1640000000000004e-11,0,4.1640000000000004e-11,1.4219999999999998e-38
6785,547.58,5.2890000000000004e-11,0,5.2890000000000004e-11,4.171e-38
6786,547.63,6.637e-11,0,6.637e-11,1.203e-37
6787,547.68,8.208e-11,0,8.208e-11,3.415e-37
6788,547.73,9.995e-11,0,9.995e-11,9.535e-37
6789,547.78,1.198e-10,0,1.198e-10,2.618e-36
6790,547.83,1.412e-10,0,1.412e-10,7.072999999999999e-36
6791,547.88,1.637e-10,0,1.637e-10,1.8789999999999996e-35
6792,547.93,1.866e-10,4.667e-17,1.866e-10,4.911999999999999e-35
6793,547.98,2.0930000000000002e-10,3.183e-16,2.0930000000000002e-10,1.2629999999999997e-34
6794,548.03,2.309e-10,9.324e-16,2.309e-10,3.1939999999999995e-34
6795,548.08,2.505e-10,2.687e-15,2.505e-10,7.944e-34
6796,548.13,2.673e-10,7.615999999999999e-15,2.673e-10,1.9439999999999998e-33
6797,548.18,2.8049999999999996e-10,2.124e-14,2.8049999999999996e-10,4.6789999999999995e-33
6798,548.23,2.896e-10,5.825e-14,2.895e-10,1.1079999999999998e-32
6799,548.28,2.9399999999999997e-10,1.572e-13,2.939e-10,2.58e-32
6800,548.33,2.938e-10,4.172e-13,2.934e-10,5.909999999999999e-32
6801,548.38,2.891e-10,1.089e-12,2.881e-10,1.332e-31
6802,548.43,2.81e-10,2.7980000000000004e-12,2.782e-10,2.9519999999999997e-31
6803,548.48,2.7130000000000004e-10,7.067999999999999e-12,2.642e-10,6.436e-31
6804,548.53,2.643e-10,1.757e-11,2.468e-10,1.3799999999999999e-30
6805,548.58,2.6960000000000003e-10,4.294e-11,2.267e-10,2.912e-30
6806,548.63,3.081e-10,1.033e-10,2.048e-10,6.042999999999999e-30
6807,548.68,4.263e-10,2.443e-10,1.8200000000000002e-10,1.234e-29
6808,548.73,7.276e-10,5.685e-10,1.591e-10,2.4769999999999998e-29
6809,548.78,1.4380000000000002e-09,1.301e-09,1.3669999999999998e-10,4.8919999999999996e-29
6810,548.83,3.0459999999999996e-09,2.93e-09,1.156e-10,9.503999999999999e-29
6811,548.88,6.587e-09,6.491e-09,9.610999999999999e-11,1.816e-28
6812,548.93,1.422e-08,1.4140000000000001e-08,7.859e-11,3.413999999999999e-28
6813,548.98,3.0380000000000005e-08,3.032e-08,6.32e-11,6.313e-28
6814,549.03,6.397e-08,6.392e-08,4.999e-11,1.1480000000000002e-27
6815,549.08,1.326e-07,1.326e-07,3.889e-11,2.054e-27
6816,549.13,2.705e-07,2.705e-07,2.975e-11,3.616e-27
6817,549.18,5.429e-07,5.428e-07,2.239e-11,6.259e-27
6818,549.23,1.072e-06,1.072e-06,1.657e-11,1.066e-26
6819,549.28,2.081e-06,2.081e-06,1.206e-11,1.785e-26
6820,549.33,3.9760000000000006e-06,3.9760000000000006e-06,8.632999999999998e-12,2.941e-26
6821,549.38,7.472000000000001e-06,7.472000000000001e-06,6.077999999999999e-12,4.767e-26
6822,549.43,1.381e-05,1.381e-05,4.208000000000001e-12,7.599e-26
6823,549.48,2.512e-05,2.512e-05,2.866e-12,1.192e-25
6824,549.53,4.493e-05,4.493e-05,1.92e-12,1.8379999999999998e-25
6825,549.58,7.906e-05,7.906e-05,1.264e-12,2.789e-25
6826,549.63,0.00013680000000000002,0.00013680000000000002,8.192e-13,4.163e-25
6827,549.68,0.000233,0.000233,5.22e-13,6.111e-25
6828,549.73,0.00039019999999999994,0.00039019999999999994,3.271e-13,8.825e-25
6829,549.78,0.0006429,0.0006429,2.016e-13,1.254e-24
6830,549.83,0.001042,0.001042,1.222e-13,1.7519999999999998e-24
6831,549.88,0.001661,0.001661,7.285e-14,2.4079999999999998e-24
6832,549.93,0.002605,0.002605,4.272e-14,3.2549999999999998e-24
6833,549.98,0.004019,0.004019,2.463e-14,4.329e-24
6834,550.03,0.0061,0.0061,1.397e-14,5.662999999999999e-24
6835,550.08,0.009106,0.009106,7.793e-15,7.287e-24
6836,550.13,0.013369999999999998,0.013369999999999998,4.275e-15,9.222999999999999e-24
6837,550.18,0.01932,0.01932,2.3070000000000002e-15,1.1480000000000001e-23
6838,550.23,0.02745,0.02745,1.224e-15,1.406e-23
6839,550.28,0.038360000000000005,0.038360000000000005,6.387999999999999e-16,1.694e-23
6840,550.33,0.05275,0.05275,3.279e-16,2.0079999999999996e-23
6841,550.38,0.07135,0.07135,1.655e-16,2.3399999999999997e-23
6842,550.43,0.09493,0.09493,8.218e-17,2.683e-23
6843,550.48,0.1242,0.1242,4.013e-17,3.026e-23
6844,550.53,0.16,0.16,1.927e-17,3.357e-23
6845,550.58,0.2026,0.2026,9.103e-18,3.664e-23
6846,550.63,0.2524,0.2524,4.2289999999999996e-18,3.933e-23
6847,550.68,0.3093,0.3093,1.9320000000000002e-18,4.152e-23
6848,550.73,0.3728,0.3728,8.681e-19,4.313e-23
6849,550.78,0.4421,0.4421,3.836e-19,4.4060000000000004e-23
6850,550.83,0.5158,0.5158,1.667e-19,4.428e-23
6851,550.88,0.5918,0.5918,7.127999999999999e-20,4.377e-23
6852,550.93,0.668,0.668,2.997e-20,4.2559999999999997e-23
6853,550.98,0.7418,0.7418,1.239e-20,4.071e-23
6854,551.03,0.8102,0.8102,5.039e-21,3.8299999999999997e-23
6855,551.08,0.8705,0.8705,2.015e-21,3.545e-23
6856,551.13,0.92,0.92,7.928e-22,3.2270000000000005e-23
6857,551.18,0.9566,0.9566,3.067e-22,2.89e-23
6858,551.23,0.9783,0.9783,1.167e-22,2.545e-23
6859,551.28,0.9842,0.9842,4.3670000000000004e-23,2.205e-23
6860,551.33,0.974,0.974,1.607e-23,1.8800000000000003e-23
6861,551.38,0.9482,0.9482,5.817999999999999e-24,1.576e-23
6862,551.43,0.908,0.908,2.071e-24,1.299e-23
6863,551.48,0.8554,0.8554,7.252e-25,1.0539999999999999e-23
6864,551.53,0.7926,0.7926,2.497e-25,8.41e-24
6865,551.58,0.7225,0.7225,8.457999999999999e-26,6.600999999999999e-24
6866,551.63,0.6478,0.6478,0,5.096e-24
6867,551.68,0.5714,0.5714,0,3.8700000000000004e-24
6868,551.73,0.4958,0.4958,0,2.8909999999999997e-24
6869,551.78,0.4232,0.4232,0,2.124e-24
6870,551.83,0.3553,0.3553,0,1.5349999999999999e-24
6871,551.88,0.2934,0.2934,0,1.092e-24
6872,551.93,0.2384,0.2384,0,7.6339999999999995e-25
6873,551.98,0.1905,0.1905,0,5.252e-25
6874,552.03,0.1498,0.1498,0,3.554e-25
6875,552.08,0.1158,0.1158,0,2.365e-25
6876,552.13,0.0881,0.0881,0,1.5490000000000002e-25
6877,552.18,0.06592999999999999,0.06592999999999999,0,9.973999999999999e-26
6878,552.23,0.048530000000000004,0.048530000000000004,0,6.319e-26
6879,552.28,0.03514,0.03514,0,3.9370000000000007e-26
6880,552.33,0.02503,0.02503,0,2.4140000000000002e-26
6881,552.38,0.01754,0.01754,0,1.4550000000000002e-26
6882,552.43,0.01209,0.01209,0,8.630999999999999e-27
6883,552.48,0.008195000000000001,0.008195000000000001,0,5.0350000000000004e-27
6884,552.53,0.0054659999999999995,0.0054659999999999995,0,2.8899999999999998e-27
6885,552.58,0.0035859999999999998,0.0035859999999999998,0,1.631e-27
6886,552.63,0.002314,0.002314,0,9.057000000000001e-28
6887,552.68,0.001469,0.001469,0,4.947e-28
6888,552.73,0.0009174,0.0009174,0,2.658e-28
6889,552.78,0.0005636,0.0005636,0,1.405e-28
6890,552.83,0.00034060000000000004,0.00034060000000000004,0,7.301e-29
6891,552.88,0.00020240000000000001,0.00020240000000000001,0,3.733e-29
6892,552.93,0.00011840000000000002,0.00011840000000000002,0,1.8779999999999998e-29
6893,552.98,6.809e-05,6.809e-05,0,9.290999999999999e-30
6894,553.03,3.853e-05,3.853e-05,0,4.5219999999999996e-30
6895,553.08,2.145e-05,2.145e-05,0,2.165e-30
6896,553.13,1.175e-05,1.175e-05,0,1.019e-30
6897,553.18,6.351e-06,6.351e-06,0,4.722e-31
6898,553.23,3.409e-06,3.409e-06,0,2.151e-31
6899,553.28,1.869e-06,1.869e-06,0,9.642e-32
6900,553.33,1.145e-06,1.145e-06,0,4.2510000000000003e-32
6901,553.38,9.514e-07,9.514e-07,0,1.8430000000000002e-32
6902,553.43,1.208e-06,1.208e-06,0,7.863e-33
6903,553.48,2.013e-06,2.013e-06,0,3.299e-33
6904,553.53,3.679e-06,3.679e-06,0,1.3619999999999998e-33
6905,553.58,6.821e-06,6.821e-06,0,5.527999999999999e-34
6906,553.63,1.254e-05,1.254e-05,0,2.208e-34
6907,553.68,2.274e-05,2.274e-05,0,8.673e-35
6908,553.73,4.058e-05,4.058e-05,0,3.351e-35
6909,553.78,7.128e-05,7.128e-05,0,1.274e-35
6910,553.83,0.00012319999999999999,0.00012319999999999999,0,4.7619999999999994e-36
6911,553.88,0.00020950000000000002,0.00020950000000000002,0,1.7509999999999998e-36
6912,553.93,0.0003505,0.0003505,0,6.336e-37
6913,553.98,0.0005769999999999999,0.0005769999999999999,0,2.255e-37
6914,554.03,0.0009346000000000001,0.0009346000000000001,0,7.891999999999999e-38
6915,554.08,0.00149,0.00149,0,2.717e-38
6916,554.13,0.002336,0.002336,0,9.201999999999999e-39
6917,554.18,0.0036049999999999997,0.0036049999999999997,0,0
6918,554.23,0.005473,0.005473,0,0
6919,554.28,0.008175,0.008175,0,0
6920,554.33,0.01202,0.01202,0,0
6921,554.38,0.01738,0.01738,0,0
6922,554.43,0.024730000000000002,0.024730000000000002,0,0
6923,554.48,0.03463,0.03463,0,0
6924,554.53,0.04771,0.04771,0,0
6925,554.58,0.06467,0.06467,0,0
6926,554.63,0.08626,0.08626,0,0
6927,554.68,0.1132,0.1132,0,0
6928,554.73,0.1462,0.1462,0,0
6929,554.78,0.1857,0.1857,0,0
6930,554.83,0.2322,0.2322,0,0
6931,554.88,0.2856,0.2856,0,0
6932,554.93,0.3457,0.3457,0,0
6933,554.98,0.4116,0.4116,7.734999999999999e-25,0
6934,555.03,0.4823,0.4823,2.2400000000000003e-24,0
6935,555.08,0.5561,0.5561,6.386000000000001e-24,0
6936,555.13,0.6309,0.6309,1.791e-23,0
6937,555.18,0.7042,0.7042,4.9439999999999995e-23,0
6938,555.23,0.7734,0.7734,1.3430000000000001e-22,0
6939,555.28,0.8357,0.8357,3.59e-22,0
6940,555.33,0.8886,0.8886,9.443e-22,0
6941,555.38,0.9296,0.9296,2.445e-21,0
6942,555.43,0.9569,0.9569,6.227999999999999e-21,0
6943,555.48,0.9692,0.9692,1.561e-20,0
6944,555.53,0.9659,0.9659,3.852e-20,0
6945,555.58,0.9472,0.9472,9.352000000000001e-20,0
6946,555.63,0.9139,0.9139,2.234e-19,0
6947,555.68,0.8676,0.8676,5.253e-19,0
6948,555.73,0.8104,0.8104,1.216e-18,0
6949,555.78,0.7448,0.7448,2.768e-18,0
6950,555.83,0.6735,0.6735,6.2020000000000006e-18,0
6951,555.88,0.5993,0.5993,1.3680000000000001e-17,1.3839999999999999e-36
6952,555.93,0.5247,0.5247,2.968e-17,4.008e-36
6953,555.98,0.452,0.452,6.337000000000001e-17,1.1419999999999999e-35
6954,556.03,0.3831,0.3831,1.3319999999999998e-16,3.203e-35
6955,556.08,0.3195,0.3195,2.7539999999999995e-16,8.841e-35
6956,556.13,0.2622,0.2622,5.605e-16,2.4009999999999997e-34
6957,556.18,0.2117,0.2117,1.1230000000000001e-15,6.4189999999999994e-34
6958,556.23,0.1682,0.1682,2.212e-15,1.689e-33
6959,556.28,0.1315,0.1315,4.291e-15,4.3719999999999996e-33
6960,556.33,0.1011,0.1011,8.190000000000001e-15,1.1140000000000001e-32
6961,556.38,0.07653,0.07653,1.538e-14,2.793999999999999e-32
6962,556.43,0.05699,0.05699,2.8439999999999997e-14,6.894e-32
6963,556.48,0.041760000000000005,0.041760000000000005,5.1720000000000006e-14,1.6739999999999998e-31
6964,556.53,0.030119999999999997,0.030119999999999997,9.259e-14,4.002e-31
6965,556.58,0.02138,0.02138,1.631e-13,9.413e-31
6966,556.63,0.01494,0.01494,2.827e-13,2.179e-30
6967,556.68,0.01029,0.01029,4.823e-13,4.9649999999999994e-30
6968,556.73,0.006992,0.006992,8.098e-13,1.1129999999999999e-29
6969,556.78,0.004703,0.004703,1.338e-12,2.4559999999999998e-29
6970,556.83,0.00315,0.00315,2.175e-12,5.332999999999999e-29
6971,556.88,0.002125,0.002125,3.48e-12,1.14e-28
6972,556.93,0.001474,0.001474,5.479e-12,2.3969999999999994e-28
6973,556.98,0.001082,0.001082,8.49e-12,4.962e-28
6974,557.03,0.0008697,0.0008697,1.294e-11,1.011e-27
6975,557.08,0.0007812,0.0007812,1.9420000000000002e-11,2.026e-27
6976,557.13,0.0007774,0.0007774,2.8679999999999998e-11,3.997e-27
6977,557.18,0.0008314,0.0008314,4.168e-11,7.761e-27
6978,557.23,0.0009246,0.0009246,5.96e-11,1.4830000000000003e-26
6979,557.28,0.0010429999999999999,0.0010429999999999999,8.388e-11,2.7889999999999997e-26
6980,557.33,0.0011769999999999999,0.0011769999999999999,1.162e-10,5.161e-26
6981,557.38,0.001318,0.001318,1.583e-10,9.399e-26
6982,557.43,0.001458,0.001458,2.1230000000000003e-10,1.685e-25
6983,557.48,0.0015890000000000001,0.0015890000000000001,2.8019999999999997e-10,2.972e-25
6984,557.53,0.001707,0.001707,3.639e-10,5.159e-25
6985,557.58,0.001805,0.001805,4.652e-10,8.814e-25
6986,557.63,0.0018789999999999998,0.0018789999999999998,5.851e-10,1.482e-24
6987,557.68,0.001924,0.001924,7.241999999999999e-10,2.452e-24
6988,557.73,0.0019399999999999999,0.0019399999999999999,8.822000000000001e-10,3.994e-24
6989,557.78,0.001924,0.001924,1.057e-09,6.4e-24
6990,557.83,0.0018780000000000001,0.0018780000000000001,1.2470000000000001e-09,1.009e-23
6991,557.88,0.0018039999999999998,0.0018039999999999998,1.4480000000000002e-09,1.567e-23
6992,557.93,0.0017059999999999998,0.0017059999999999998,1.6539999999999999e-09,2.3939999999999998e-23
6993,557.98,0.0015869999999999999,0.0015869999999999999,1.86e-09,3.598e-23
6994,558.03,0.001452,0.001452,2.058e-09,5.324e-23
6995,558.08,0.001308,0.001308,2.24e-09,7.751e-23
6996,558.13,0.00116,0.00116,2.4e-09,1.111e-22
6997,558.18,0.0010119999999999999,0.0010119999999999999,2.531e-09,1.566e-22
6998,558.23,0.0008683,0.0008683,2.626e-09,2.174e-22
6999,558.28,0.0007335,0.0007335,2.681e-09,2.969e-22
7000,558.33,0.0006097,0.0006097,2.6939999999999996e-09,3.9910000000000006e-22
7001,558.38,0.0004987,0.0004987,2.6640000000000003e-09,5.28e-22
7002,558.43,0.00040139999999999994,0.00040139999999999994,2.5919999999999997e-09,6.873e-22
7003,558.48,0.00031800000000000003,0.00031800000000000003,2.482e-09,8.806e-22
7004,558.53,0.0002478,0.0002478,2.339e-09,1.1100000000000001e-21
7005,558.58,0.0001901,0.0001901,2.1690000000000003e-09,1.378e-21
7006,558.63,0.00014350000000000002,0.00014350000000000002,1.98e-09,1.683e-21
7007,558.68,0.00010659999999999999,0.00010659999999999999,1.778e-09,2.022e-21
7008,558.73,7.791e-05,7.791e-05,1.5720000000000002e-09,2.392e-21
7009,558.78,5.604e-05,5.604e-05,1.367e-09,2.784e-21
7010,558.83,3.966e-05,3.966e-05,1.17e-09,3.1900000000000003e-21
7011,558.88,2.763e-05,2.763e-05,9.854e-10,3.5960000000000004e-21
7012,558.93,1.894e-05,1.893e-05,8.167999999999999e-10,3.99e-21
7013,558.98,1.277e-05,1.277e-05,6.663e-10,4.357e-21
7014,559.03,8.477e-06,8.477e-06,5.348e-10,4.682e-21
7015,559.08,5.5370000000000005e-06,5.5370000000000005e-06,4.2250000000000004e-10,4.951e-21
7016,559.13,3.5589999999999997e-06,3.5589999999999997e-06,3.284e-10,5.1530000000000004e-21
7017,559.18,2.251e-06,2.251e-06,2.513e-10,5.278e-21
7018,559.23,1.401e-06,1.401e-06,1.892e-10,5.32e-21
7019,559.28,8.581e-07,8.58e-07,1.402e-10,5.278e-21
7020,559.33,5.172e-07,5.171e-07,1.0219999999999999e-10,5.1530000000000004e-21
7021,559.38,3.068e-07,3.067e-07,7.34e-11,4.951e-21
7022,559.43,1.791e-07,1.7899999999999997e-07,5.1929999999999995e-11,4.682e-21
7023,559.48,1.028e-07,1.028e-07,3.6250000000000004e-11,4.357e-21
7024,559.53,5.813e-08,5.81e-08,2.507e-11,3.99e-21
7025,559.58,3.233e-08,3.232e-08,1.7329999999999997e-11,3.5960000000000004e-21
7026,559.63,1.77e-08,1.769e-08,1.2230000000000001e-11,3.1900000000000003e-21
7027,559.68,9.534e-09,9.525000000000001e-09,9.158999999999998e-12,2.784e-21
7028,559.73,5.056000000000001e-09,5.048e-09,7.734e-12,2.392e-21
7029,559.78,2.641e-09,2.633e-09,7.742e-12,2.022e-21
7030,559.83,1.36e-09,1.351e-09,9.14e-12,1.683e-21
7031,559.88,6.944e-10,6.823999999999999e-10,1.204e-11,1.378e-21
7032,559.93,3.558e-10,3.3910000000000005e-10,1.6710000000000003e-11,1.1100000000000001e-21
7033,559.98,1.894e-10,1.6590000000000002e-10,2.355e-11,8.806e-22
7034,560.03,1.1290000000000002e-10,7.981999999999999e-11,3.312e-11,6.873e-22
7035,560.08,8.392e-11,3.7799999999999995e-11,4.612e-11,5.28e-22
7036,560.13,8.097e-11,1.762e-11,6.336e-11,3.9910000000000006e-22
7037,560.18,9.382999999999999e-11,8.079e-12,8.574999999999999e-11,2.969e-22
7038,560.23,1.179e-10,3.6460000000000004e-12,1.143e-10,2.174e-22
7039,560.28,1.515e-10,1.619e-12,1.499e-10,1.566e-22
7040,560.33,1.9430000000000002e-10,7.076e-13,1.9359999999999998e-10,1.111e-22
7041,560.38,2.463e-10,3.043e-13,2.46e-10,7.751e-23
7042,560.43,3.079e-10,1.288e-13,3.078e-10,5.324e-23
7043,560.48,3.7900000000000004e-10,5.3629999999999995e-14,3.7900000000000004e-10,3.598e-23
7044,560.53,4.593e-10,2.198e-14,4.592e-10,2.3939999999999998e-23
7045,560.58,5.477999999999999e-10,8.862000000000001e-15,5.477999999999999e-10,1.567e-23
7046,560.63,6.431000000000001e-10,3.517e-15,6.431000000000001e-10,1.009e-23
7047,560.68,7.431e-10,1.373e-15,7.431e-10,6.4e-24
7048,560.73,8.451e-10,5.277e-16,8.451e-10,3.994e-24
7049,560.78,9.459e-10,1.996e-16,9.459e-10,2.452e-24
7050,560.83,1.042e-09,7.426e-17,1.042e-09,1.482e-24
7051,560.88,1.13e-09,2.7189999999999998e-17,1.13e-09,8.814e-25
7052,560.93,1.206e-09,9.799e-18,1.206e-09,5.159e-25
7053,560.98,1.267e-09,3.475e-18,1.267e-09,2.972e-25
7054,561.03,1.31e-09,1.213e-18,1.31e-09,1.685e-25
7055,561.08,1.333e-09,4.164e-19,1.333e-09,9.399e-26
7056,561.13,1.335e-09,0,1.335e-09,5.161e-26
7057,561.18,1.316e-09,0,1.316e-09,2.7889999999999997e-26
7058,561.23,1.277e-09,0,1.277e-09,1.4830000000000003e-26
7059,561.28,1.22e-09,0,1.22e-09,7.761e-27
7060,561.33,1.146e-09,0,1.146e-09,3.997e-27
7061,561.38,1.061e-09,0,1.061e-09,2.026e-27
7062,561.43,9.657e-10,0,9.657e-10,1.011e-27
7063,561.48,8.653999999999999e-10,0,8.653999999999999e-10,4.962e-28
7064,561.53,7.633999999999999e-10,0,7.633999999999999e-10,2.3969999999999994e-28
7065,561.58,6.627999999999999e-10,0,6.627999999999999e-10,1.14e-28
7066,561.63,5.662999999999999e-10,0,5.662999999999999e-10,5.332999999999999e-29
7067,561.68,4.763e-10,0,4.763e-10,2.4559999999999998e-29
7068,561.73,3.9429999999999997e-10,0,3.9429999999999997e-10,1.1129999999999999e-29
