,Wavelength,Sum,N I (9.5e-01),N II (5.3e-02),N III (2.7e-10)
4159,430.59,0.00041719999999999995,0.00041719999999999995,8.836e-13,2.2009999999999997e-25
4160,430.64,0.0002065,0.0002065,1.7690000000000002e-12,4.3690000000000005e-25
4161,430.69,9.945e-05,9.945e-05,3.448e-12,8.450999999999999e-25
4162,430.74,4.662e-05,4.662e-05,6.542999999999999e-12,1.593e-24
4163,430.79,2.127e-05,2.127e-05,1.209e-11,2.927e-24
4164,430.84,9.444e-06,9.444e-06,2.1739999999999997e-11,5.243e-24
4165,430.89,4.082e-06,4.082e-06,3.807e-11,9.157999999999999e-24
4166,430.94,1.7169999999999998e-06,1.7169999999999998e-06,6.49e-11,1.56e-23
4167,430.99,7.03e-07,7.029000000000001e-07,1.077e-10,2.592e-23
4168,431.04,2.802e-07,2.8010000000000003e-07,1.74e-10,4.201e-23
4169,431.09,1.089e-07,1.0859999999999999e-07,2.737e-10,6.645999999999999e-23
4170,431.14,4.141e-08,4.0990000000000005e-08,4.192e-10,1.026e-22
4171,431.19,1.5680000000000002e-08,1.506e-08,6.25e-10,1.5469999999999999e-22
4172,431.24,6.29e-09,5.383e-09,9.071e-10,2.2769999999999998e-22
4173,431.29,3.155e-09,1.873e-09,1.2820000000000001e-09,3.274e-22
4174,431.34,2.398e-09,6.343e-10,1.7630000000000002e-09,4.601000000000001e-22
4175,431.39,2.571e-09,2.0909999999999998e-10,2.362e-09,6.317999999999999e-22
4176,431.44,3.147e-09,6.706e-11,3.08e-09,8.483e-22
4177,431.49,3.93e-09,2.094e-11,3.9090000000000005e-09,1.114e-21
4178,431.54,4.838e-09,6.362e-12,4.8309999999999996e-09,1.4310000000000001e-21
4179,431.59,5.814e-09,1.8809999999999998e-12,5.8130000000000005e-09,1.799e-21
4180,431.64,6.808999999999999e-09,5.415e-13,6.808e-09,2.213e-21
4181,431.69,7.764e-09,1.517e-13,7.764e-09,2.667e-21
4182,431.74,8.62e-09,4.135e-14,8.62e-09,3.15e-21
4183,431.79,9.316e-09,1.097e-14,9.316e-09,3.646e-21
4184,431.84,9.803e-09,2.821e-15,9.803e-09,4.139e-21
4185,431.89,1.004e-08,7.091e-16,1.004e-08,4.614e-21
4186,431.94,1.002e-08,0,1.002e-08,5.053e-21
4187,431.99,9.725000000000001e-09,0,9.725000000000001e-09,5.445e-21
4188,432.04,9.192e-09,0,9.192e-09,5.78e-21
4189,432.09,8.459e-09,0,8.459e-09,6.054e-21
4190,432.14,7.579e-09,0,7.579e-09,6.2689999999999995e-21
4191,432.19,6.6110000000000004e-09,0,6.6110000000000004e-09,6.431999999999999e-21
4192,432.24,5.614e-09,0,5.614e-09,6.551e-21
4193,432.29,4.641e-09,0,4.641e-09,6.6379999999999996e-21
4194,432.34,3.735e-09,0,3.735e-09,6.703e-21
4195,432.39,2.9270000000000003e-09,0,2.9270000000000003e-09,6.7539999999999994e-21
4196,432.44,2.233e-09,0,2.233e-09,6.796000000000001e-21
4197,432.49,1.658e-09,0,1.658e-09,6.831999999999999e-21
4198,432.54,1.199e-09,0,1.199e-09,6.859e-21
4199,432.59,8.437999999999999e-10,0,8.437999999999999e-10,6.876e-21
4200,432.64,5.782e-10,0,5.782e-10,6.88e-21
4201,432.69,3.8580000000000005e-10,0,3.8580000000000005e-10,6.872e-21
4202,432.74,2.506e-10,0,2.506e-10,6.854e-21
4203,432.79,1.584e-10,0,1.584e-10,6.831999999999999e-21
4204,432.84,9.754e-11,0,9.754e-11,6.814e-21
4205,432.89,5.846000000000001e-11,0,5.846000000000001e-11,6.809e-21
4206,432.94,3.411e-11,0,3.411e-11,6.824e-21
4207,432.99,1.938e-11,3.9e-16,1.938e-11,6.863e-21
4208,433.04,1.072e-11,1.547e-15,1.0710000000000001e-11,6.925e-21
4209,433.09,5.775e-12,5.977000000000001e-15,5.769e-12,7.001e-21
4210,433.14,3.046e-12,2.249e-14,3.0239999999999996e-12,7.079e-21
4211,433.19,1.6249999999999998e-12,8.245e-14,1.5430000000000002e-12,7.142e-21
4212,433.24,1.0609999999999998e-12,2.943e-13,7.666e-13,7.17e-21
4213,433.29,1.394e-12,1.023e-12,3.708e-13,7.147e-21
4214,433.34,3.641e-12,3.4660000000000004e-12,1.746e-13,7.059e-21
4215,433.39,1.151e-11,1.143e-11,8.011e-14,6.897e-21
4216,433.44,3.677e-11,3.674e-11,3.591e-14,6.661e-21
4217,433.49,1.15e-10,1.15e-10,1.601e-14,6.355e-21
4218,433.54,3.5039999999999995e-10,3.5039999999999995e-10,7.784e-15,5.991e-21
4219,433.59,1.04e-09,1.04e-09,5.627e-15,5.583e-21
4220,433.64,3.008e-09,3.008e-09,7.905e-15,5.152e-21
4221,433.69,8.472e-09,8.472e-09,1.593e-14,4.719e-21
4222,433.74,2.3239999999999998e-08,2.3239999999999998e-08,3.447e-14,4.308e-21
4223,433.79,6.209e-08,6.209e-08,7.403e-14,3.943e-21
4224,433.84,1.616e-07,1.616e-07,1.553e-13,3.65e-21
4225,433.89,4.096e-07,4.096e-07,3.176e-13,3.455e-21
4226,433.94,1.011e-06,1.011e-06,6.325e-13,3.383e-21
4227,433.99,2.431e-06,2.431e-06,1.227e-12,3.453e-21
4228,434.04,5.694e-06,5.694e-06,2.318e-12,3.684e-21
4229,434.09,1.299e-05,1.299e-05,4.264999999999999e-12,4.0819999999999996e-21
4230,434.14,2.886e-05,2.886e-05,7.643e-12,4.645e-21
4231,434.19,6.245e-05,6.245e-05,1.334e-11,5.357e-21
4232,434.24,0.00013159999999999997,0.00013159999999999997,2.268e-11,6.188e-21
4233,434.29,0.0002702,0.0002702,3.754e-11,7.093999999999999e-21
4234,434.34,0.0005404,0.0005404,6.053999999999999e-11,8.019e-21
4235,434.39,0.001052,0.001052,9.507e-11,8.901e-21
4236,434.44,0.001996,0.001996,1.454e-10,9.678e-21
4237,434.49,0.0036880000000000003,0.0036880000000000003,2.1659999999999998e-10,1.0290000000000001e-20
4238,434.54,0.006638,0.006638,3.143e-10,1.0700000000000002e-20
4239,434.59,0.01163,0.01163,4.4420000000000003e-10,1.0859999999999998e-20
4240,434.64,0.01986,0.01986,6.112999999999999e-10,1.078e-20
4241,434.69,0.033030000000000004,0.033030000000000004,8.194e-10,1.0469999999999999e-20
4242,434.74,0.053489999999999996,0.053489999999999996,1.07e-09,9.945000000000001e-21
4243,434.79,0.08437,0.08437,1.36e-09,9.260000000000001e-21
4244,434.84,0.1296,0.1296,1.685e-09,8.462999999999999e-21
4245,434.89,0.194,0.194,2.032e-09,7.603e-21
4246,434.94,0.2828,0.2828,2.387e-09,6.729e-21
4247,434.99,0.4014,0.4014,2.731e-09,5.879e-21
4248,435.04,0.5551,0.5551,3.0430000000000003e-09,5.081e-21
4249,435.09,0.7476,0.7476,3.302e-09,4.351999999999999e-21
4250,435.14,0.9806,0.9806,3.4899999999999997e-09,3.698e-21
4251,435.19,1.253,1.253,3.593e-09,3.122e-21
4252,435.24,1.5590000000000002,1.5590000000000002,3.603e-09,2.6169999999999997e-21
4253,435.29,1.89,1.89,3.518e-09,2.177e-21
4254,435.34,2.231,2.231,3.3460000000000002e-09,1.795e-21
4255,435.39,2.565,2.565,3.1e-09,1.4640000000000001e-21
4256,435.44,2.873,2.873,2.7960000000000003e-09,1.1790000000000001e-21
4257,435.49,3.134,3.134,2.457e-09,9.349e-22
4258,435.54,3.33,3.33,2.103e-09,7.292000000000001e-22
4259,435.59,3.446,3.446,1.753e-09,5.581000000000001e-22
4260,435.64,3.4730000000000003,3.4730000000000003,1.4230000000000002e-09,4.186e-22
4261,435.69,3.41,3.41,1.125e-09,3.073e-22
4262,435.74,3.261,3.261,8.663e-10,2.205e-22
4263,435.79,3.037,3.037,6.5e-10,1.5459999999999998e-22
4264,435.84,2.755,2.755,4.755000000000001e-10,1.057e-22
4265,435.89,2.434,2.434,3.399e-10,7.058999999999999e-23
4266,435.94,2.094,2.094,2.393e-10,4.595e-23
4267,435.99,1.755,1.755,1.6990000000000003e-10,2.916e-23
4268,436.04,1.433,1.433,1.2989999999999999e-10,1.804e-23
4269,436.09,1.14,1.14,1.217e-10,1.0869999999999998e-23
4270,436.14,0.8825,0.8825,1.555e-10,6.386000000000001e-24
4271,436.19,0.6657,0.6657,2.544e-10,3.654e-24
4272,436.24,0.4891,0.4891,4.635e-10,2.037e-24
4273,436.29,0.35,0.35,8.638e-10,1.106e-24
4274,436.34,0.244,0.244,1.593e-09,5.849e-25
4275,436.39,0.1656,0.1656,2.8770000000000003e-09,3.014e-25
4276,436.44,0.1095,0.1095,5.069e-09,1.5119999999999999e-25
4277,436.49,0.07053,0.07053,8.704e-09,7.391e-26
4278,436.54,0.04425,0.04425,1.456e-08,3.518e-26
4279,436.59,0.027030000000000002,0.027030000000000002,2.374e-08,1.631e-26
4280,436.64,0.01609,0.01609,3.77e-08,7.365999999999999e-27
4281,436.69,0.009323999999999999,0.009323999999999999,5.8329999999999994e-08,3.24e-27
4282,436.74,0.0052640000000000004,0.0052640000000000004,8.793e-08,1.3880000000000001e-27
4283,436.79,0.002895,0.002895,1.291e-07,5.7900000000000005e-28
4284,436.84,0.00155,0.00155,1.8480000000000001e-07,2.352e-28
4285,436.89,0.0008089999999999999,0.0008087,2.577e-07,9.308999999999999e-29
4286,436.94,0.00041139999999999997,0.000411,3.501e-07,3.588e-29
4287,436.99,0.00020419999999999998,0.00020380000000000002,4.635e-07,1.347e-29
4288,437.04,9.956e-05,9.896e-05,5.979e-07,4.924e-30
4289,437.09,4.885e-05,4.81e-05,7.517e-07,1.753e-30
4290,437.14,2.637e-05,2.545e-05,9.212000000000001e-07,6.079999999999999e-31
4291,437.19,1.954e-05,1.844e-05,1.1e-06,2.0539999999999998e-31
4292,437.24,2.351e-05,2.223e-05,1.2809999999999999e-06,6.754999999999999e-32
4293,437.29,3.861e-05,3.715e-05,1.455e-06,2.164e-32
4294,437.34,6.966e-05,6.805e-05,1.611e-06,6.752e-33
4295,437.39,0.00012670000000000002,0.000125,1.741e-06,2.0519999999999998e-33
4296,437.44,0.000227,0.0002251,1.8359999999999999e-06,6.0729999999999985e-34
4297,437.49,0.0003975,0.0003956,1.89e-06,1.7509999999999997e-34
4298,437.54,0.0006795,0.0006776,1.9009999999999999e-06,4.915e-35
4299,437.59,0.0011330000000000001,0.001131,1.869e-06,1.3439999999999998e-35
4300,437.64,0.001841,0.0018390000000000001,1.797e-06,3.578e-36
4301,437.69,0.002915,0.002914,1.6930000000000001e-06,9.281e-37
4302,437.74,0.0045,0.004497999999999999,1.5630000000000001e-06,2.3439999999999996e-37
4303,437.79,0.006768000000000001,0.0067670000000000004,1.4159999999999999e-06,0
4304,437.84,0.009921,0.00992,1.2609999999999999e-06,0
4305,437.89,0.014169999999999999,0.014169999999999999,1.105e-06,0
4306,437.94,0.01973,0.01973,9.536e-07,0
4307,437.99,0.026760000000000003,0.026760000000000003,8.12e-07,0
4308,438.04,0.03539,0.03539,6.826999999999999e-07,0
4309,438.09,0.045630000000000004,0.045630000000000004,5.671e-07,0
4310,438.14,0.057370000000000004,0.057370000000000004,4.6560000000000004e-07,0
4311,438.19,0.07035,0.07035,3.779e-07,0
4312,438.24,0.08419,0.08419,3.03e-07,0
4313,438.29,0.09838999999999999,0.09838999999999999,2.3989999999999997e-07,0
4314,438.34,0.1124,0.1124,1.874e-07,0
4315,438.39,0.1257,0.1257,1.445e-07,0
4316,438.44,0.1378,0.1378,1.1e-07,0
4317,438.49,0.1484,0.1484,8.303e-08,0
4318,438.54,0.1575,0.1575,6.265e-08,0
4319,438.59,0.1654,0.1654,4.809e-08,0
4320,438.64,0.1725,0.1725,3.864e-08,0
4321,438.69,0.1795,0.1795,3.371e-08,0
4322,438.74,0.1871,0.1871,3.283e-08,0
4323,438.79,0.1958,0.1958,3.5580000000000005e-08,0
4324,438.84,0.2062,0.2062,4.162e-08,0
4325,438.89,0.2182,0.2182,5.0599999999999996e-08,0
4326,438.94,0.2317,0.2317,6.212e-08,0
4327,438.99,0.2457,0.2457,7.569e-08,0
4328,439.04,0.2592,0.2592,9.068e-08,0
4329,439.09,0.2709,0.2709,1.063e-07,0
4330,439.14,0.2795,0.2795,1.217e-07,0
4331,439.19,0.2836,0.2836,1.359e-07,0
4332,439.24,0.2823,0.2823,1.48e-07,0
4333,439.29,0.2753,0.2753,1.571e-07,2.211e-40
4334,439.34,0.2625,0.2625,1.6239999999999997e-07,8.52e-40
4335,439.39,0.2445,0.2445,1.6370000000000002e-07,3.2e-39
4336,439.44,0.2223,0.2223,1.607e-07,1.1719999999999999e-38
4337,439.49,0.1973,0.1973,1.5380000000000001e-07,4.1819999999999995e-38
4338,439.54,0.1707,0.1707,1.434e-07,1.455e-37
4339,439.59,0.144,0.144,1.303e-07,4.933e-37
4340,439.64,0.1185,0.1185,1.1539999999999999e-07,1.631e-36
4341,439.69,0.09498,0.09498,9.955e-08,5.252999999999999e-36
4342,439.74,0.07421,0.07421,8.369e-08,1.65e-35
4343,439.79,0.056510000000000005,0.056510000000000005,6.856e-08,5.049000000000001e-35
4344,439.84,0.04194,0.04194,5.473e-08,1.5059999999999997e-34
4345,439.89,0.030330000000000003,0.030330000000000003,4.257e-08,4.3809999999999995e-34
4346,439.94,0.02137,0.02137,3.227e-08,1.242e-33
4347,439.99,0.01468,0.01468,2.383e-08,3.431e-33
4348,440.04,0.00982,0.00982,1.716e-08,9.239e-33
4349,440.09,0.006403,0.006403,1.2039999999999999e-08,2.4249999999999997e-32
4350,440.14,0.004068,0.004068,8.236e-09,6.205e-32
4351,440.19,0.002519,0.002519,5.502e-09,1.548e-31
4352,440.24,0.0015199999999999999,0.0015199999999999999,3.6e-09,3.7619999999999997e-31
4353,440.29,0.0008933,0.0008933,2.326e-09,8.915e-31
4354,440.34,0.0005117,0.0005117,1.5140000000000001e-09,2.059e-30
4355,440.39,0.00028560000000000006,0.00028560000000000006,1.036e-09,4.635e-30
4356,440.44,0.0001553,0.0001553,8.014e-10,1.017e-29
4357,440.49,8.232e-05,8.232e-05,7.491e-10,2.1759999999999998e-29
4358,440.54,4.251e-05,4.251e-05,8.425e-10,4.5359999999999997e-29
4359,440.59,2.139e-05,2.139e-05,1.062e-09,9.218e-29
4360,440.64,1.049e-05,1.049e-05,1.4000000000000001e-09,1.826e-28
4361,440.69,5.013e-06,5.011e-06,1.854e-09,3.525e-28
4362,440.74,2.3359999999999997e-06,2.333e-06,2.422e-09,6.633999999999999e-28
4363,440.79,1.062e-06,1.058e-06,3.099e-09,1.217e-27
4364,440.84,4.717e-07,4.679e-07,3.87e-09,2.1760000000000002e-27
4365,440.89,2.062e-07,2.015e-07,4.714e-09,3.792e-27
4366,440.94,9.017999999999999e-08,8.458000000000001e-08,5.598999999999999e-09,6.442e-27
4367,440.99,4.107e-08,3.4589999999999994e-08,6.481e-09,1.067e-26
4368,441.04,2.11e-08,1.379e-08,7.3119999999999996e-09,1.7219999999999998e-26
4369,441.09,1.339e-08,5.353e-09,8.041e-09,2.708e-26
4370,441.14,1.0640000000000001e-08,2.026e-09,8.618e-09,4.1530000000000005e-26
4371,441.19,9.75e-09,7.476000000000001e-10,9.003e-09,6.208e-26
4372,441.24,9.437e-09,2.708e-10,9.165999999999999e-09,9.043999999999999e-26
4373,441.29,9.197e-09,1.0170000000000001e-10,9.096e-09,1.2839999999999998e-25
4374,441.34,8.853e-09,5.58e-11,8.797000000000001e-09,1.778e-25
4375,441.39,8.374000000000001e-09,8.154999999999999e-11,8.292e-09,2.398e-25
4376,441.44,7.828e-09,2.0980000000000001e-10,7.619e-09,3.1540000000000003e-25
4377,441.49,7.409e-09,5.865e-10,6.822000000000001e-09,4.043e-25
4378,441.54,7.573999999999999e-09,1.62e-09,5.954000000000001e-09,5.0519999999999995e-25
4379,441.59,9.432e-09,4.3669999999999995e-09,5.064999999999999e-09,6.153e-25
4380,441.64,1.5680000000000002e-08,1.148e-08,4.199e-09,7.304e-25
4381,441.69,3.283e-08,2.943e-08,3.3929999999999998e-09,8.450999999999999e-25
4382,441.74,7.622999999999999e-08,7.356e-08,2.672e-09,9.532e-25
4383,441.79,1.813e-07,1.7920000000000002e-07,2.052e-09,1.048e-24
4384,441.84,4.2729999999999997e-07,4.2579999999999996e-07,1.535e-09,1.123e-24
4385,441.89,9.870999999999998e-07,9.86e-07,1.12e-09,1.173e-24
4386,441.94,2.227e-06,2.226e-06,7.974e-10,1.194e-24
4387,441.99,4.901e-06,4.901e-06,5.542e-10,1.185e-24
4388,442.04,1.052e-05,1.052e-05,3.7689999999999996e-10,1.146e-24
4389,442.09,2.201e-05,2.201e-05,2.52e-10,1.0809999999999999e-24
4390,442.14,4.49e-05,4.49e-05,1.673e-10,9.93e-25
4391,442.19,8.929e-05,8.929e-05,1.124e-10,8.895e-25
4392,442.24,0.00017309999999999998,0.00017309999999999998,7.892e-11,7.766999999999999e-25
4393,442.29,0.0003273,0.0003273,6.053999999999999e-11,6.610000000000001e-25
4394,442.34,0.0006032,0.0006032,5.248e-11,5.483e-25
4395,442.39,0.001084,0.001084,5.125999999999999e-11,4.434e-25
4396,442.44,0.0018989999999999999,0.0018989999999999999,5.442e-11,3.4939999999999997e-25
4397,442.49,0.003244,0.003244,6.013e-11,2.684e-25
4398,442.54,0.0054009999999999996,0.0054009999999999996,6.705e-11,2.0100000000000003e-25
4399,442.59,0.008768999999999999,0.008768999999999999,7.415000000000001e-11,1.467e-25
4400,442.64,0.013880000000000002,0.013880000000000002,8.062999999999998e-11,1.044e-25
4401,442.69,0.021419999999999998,0.021419999999999998,8.595e-11,7.238e-26
4402,442.74,0.03223,0.03223,8.992e-11,4.893000000000001e-26
4403,442.79,0.04729,0.04729,9.299999999999999e-11,3.224e-26
4404,442.84,0.06765,0.06765,9.693000000000001e-11,2.072e-26
4405,442.89,0.09436,0.09436,1.0630000000000001e-10,1.2999999999999998e-26
4406,442.94,0.1283,0.1283,1.318e-10,7.984e-27
4407,442.99,0.1702,0.1702,1.976e-10,4.853e-27
4408,443.04,0.2202,0.2202,3.569e-10,3.015e-27
4409,443.09,0.2779,0.2779,7.232e-10,2.078e-27
4410,443.14,0.3423,0.3423,1.534e-09,1.823e-27
4411,443.19,0.4114,0.4114,3.268e-09,2.179e-27
4412,443.24,0.4829,0.4829,6.872e-09,3.2100000000000005e-27
4413,443.29,0.554,0.554,1.4159999999999999e-08,5.117e-27
4414,443.34,0.6217,0.6217,2.849e-08,8.245999999999999e-27
4415,443.39,0.6834,0.6834,5.592000000000001e-08,1.311e-26
4416,443.44,0.7374,0.7374,1.0710000000000001e-07,2.039e-26
4417,443.49,0.7828,0.7828,1.9989999999999998e-07,3.095e-26
4418,443.54,0.8203,0.8203,3.64e-07,4.583e-26
4419,443.59,0.8518,0.8518,6.462000000000001e-07,6.617e-26
4420,443.64,0.8805,0.8805,1.118e-06,9.314e-26
4421,443.69,0.9102,0.9102,1.8880000000000002e-06,1.2779999999999998e-25
4422,443.74,0.9449,0.9449,3.1060000000000004e-06,1.711e-25
4423,443.79,0.9879,0.9879,4.984e-06,2.232e-25
4424,443.84,1.041,1.041,7.796e-06,2.8389999999999998e-25
4425,443.89,1.105,1.105,1.189e-05,3.521e-25
4426,443.94,1.177,1.177,1.769e-05,4.258e-25
4427,443.99,1.253,1.253,2.565e-05,5.02e-25
4428,444.04,1.328,1.328,3.626e-05,5.769999999999999e-25
4429,444.09,1.393,1.393,4.999e-05,6.467000000000001e-25
4430,444.14,1.442,1.442,6.72e-05,7.066e-25
4431,444.19,1.469,1.469,8.808e-05,7.528e-25
4432,444.24,1.4680000000000002,1.4680000000000002,0.00011259999999999999,7.82e-25
4433,444.29,1.4369999999999998,1.436,0.0001403,7.919000000000001e-25
4434,444.34,1.375,1.375,0.0001704,7.82e-25
4435,444.39,1.287,1.287,0.00020180000000000003,7.529000000000001e-25
4436,444.44,1.176,1.176,0.0002331,7.066999999999999e-25
4437,444.49,1.0490000000000002,1.0490000000000002,0.00026260000000000004,6.469000000000001e-25
4438,444.54,0.913,0.9127,0.0002883,5.774e-25
4439,444.59,0.7752,0.7749,0.00030869999999999997,5.0270000000000005e-25
4440,444.64,0.6421,0.6418,0.00032219999999999997,4.27e-25
4441,444.69,0.5187,0.5183,0.000328,3.542e-25
4442,444.74,0.4086,0.4083,0.0003255,2.8739999999999997e-25
4443,444.79,0.3139,0.3136,0.000315,2.288e-25
4444,444.84,0.2352,0.2349,0.0002972,1.7979999999999997e-25
4445,444.89,0.1718,0.1715,0.0002734,1.412e-25
4446,444.94,0.1224,0.1221,0.0002452,1.1310000000000002e-25
4447,444.99,0.08502,0.0848,0.0002145,9.523999999999999e-26
4448,445.04,0.057589999999999995,0.05741,0.0001829,8.708e-26
4449,445.09,0.03805,0.0379,0.00015209999999999998,8.802e-26
4450,445.14,0.02452,0.024390000000000002,0.0001234,9.737999999999999e-26
4451,445.19,0.0154,0.015309999999999999,9.76e-05,1.144e-25
4452,445.24,0.009442,0.009367,7.533e-05,1.382e-25
4453,445.29,0.005646,0.005589,5.676e-05,1.676e-25
4454,445.34,0.003295,0.0032530000000000002,4.18e-05,2.0139999999999998e-25
4455,445.39,0.0018780000000000001,0.001848,3.016e-05,2.377e-25
4456,445.44,0.001049,0.0010279999999999998,2.14e-05,2.748e-25
4457,445.49,0.0005797999999999999,0.0005647,1.504e-05,3.103e-25
4458,445.54,0.00032539999999999994,0.0003148,1.061e-05,3.42e-25
4459,445.59,0.000199,0.00019130000000000001,7.661e-06,3.6770000000000006e-25
4460,445.64,0.00015019999999999996,0.00014439999999999999,5.805e-06,3.856e-25
4461,445.69,0.0001527,0.000148,4.728e-06,3.9439999999999994e-25
4462,445.74,0.0001949,0.00019069999999999997,4.179e-06,3.934000000000001e-25
4463,445.79,0.0002744,0.0002705,3.969e-06,3.827e-25
4464,445.84,0.0003947,0.0003908,3.956e-06,3.6300000000000003e-25
4465,445.89,0.0005626,0.0005586,4.041e-06,3.3569999999999997e-25
4466,445.94,0.0007862,0.0007821000000000001,4.155e-06,3.028e-25
4467,445.99,0.001074,0.0010689999999999999,4.257e-06,2.663e-25
4468,446.04,0.001431,0.0014269999999999999,4.321000000000001e-06,2.284e-25
4469,446.09,0.001861,0.001857,4.338e-06,1.9100000000000003e-25
4470,446.14,0.002362,0.002358,4.307e-06,1.558e-25
4471,446.19,0.002924,0.00292,4.234e-06,1.239e-25
4472,446.24,0.003532,0.0035280000000000003,4.129e-06,9.610000000000001e-26
4473,446.29,0.004164,0.0041600000000000005,3.9980000000000005e-06,7.267999999999999e-26
4474,446.34,0.004792,0.004788000000000001,3.851e-06,5.36e-26
4475,446.39,0.005386,0.005383,3.6910000000000003e-06,3.855e-26
4476,446.44,0.005917,0.005913,3.5210000000000003e-06,2.705e-26
4477,446.49,0.006358,0.0063549999999999995,3.3389999999999997e-06,1.8530000000000001e-26
4478,446.54,0.006695,0.006692,3.144e-06,1.241e-26
4479,446.59,0.006922,0.006919,2.9360000000000003e-06,8.186e-27
4480,446.64,0.00705,0.007047,2.713e-06,5.4050000000000006e-27
4481,446.69,0.007102,0.007098999999999999,2.481e-06,3.7340000000000006e-27
4482,446.74,0.007114,0.007112,2.243e-06,2.953e-27
4483,446.79,0.0071319999999999995,0.00713,2.01e-06,2.959e-27
4484,446.84,0.007205,0.007203,1.795e-06,3.776e-27
4485,446.89,0.007377,0.007375,1.61e-06,5.561e-27
4486,446.94,0.007684000000000001,0.007682,1.474e-06,8.612999999999999e-27
4487,446.99,0.008144,0.008143000000000001,1.4019999999999999e-06,1.339e-26
4488,447.04,0.008758,0.008756,1.412e-06,2.0500000000000002e-26
4489,447.09,0.009501,0.0095,1.5180000000000001e-06,3.0719999999999997e-26
4490,447.14,0.010329999999999999,0.010329999999999999,1.735e-06,4.496e-26
4491,447.19,0.011179999999999999,0.011179999999999999,2.0709999999999997e-06,6.419999999999999e-26
4492,447.24,0.01199,0.01198,2.53e-06,8.943e-26
4493,447.29,0.01266,0.01266,3.11e-06,1.215e-25
4494,447.34,0.01315,0.01314,3.8e-06,1.61e-25
4495,447.39,0.013380000000000001,0.013369999999999998,4.576e-06,2.082e-25
4496,447.44,0.013319999999999999,0.013319999999999999,5.41e-06,2.625e-25
4497,447.49,0.012969999999999999,0.01296,6.259e-06,3.2279999999999996e-25
4498,447.54,0.012329999999999999,0.012329999999999999,7.078e-06,3.872e-25
4499,447.59,0.01145,0.01144,7.817e-06,4.531e-25
4500,447.64,0.01038,0.01037,8.426e-06,5.171e-25
4501,447.7,0.008925,0.008916,8.927000000000001e-06,5.863e-25
4502,447.75,0.007662,0.007652,9.119e-06,6.3339999999999995e-25
4503,447.8,0.006416,0.0064069999999999995,9.088e-06,6.6739999999999995e-25
4504,447.85,0.005241,0.005232,8.84e-06,6.860000000000001e-25
4505,447.9,0.004176,0.004168,8.392999999999999e-06,6.877e-25
4506,447.95,0.003246,0.0032380000000000004,7.781e-06,6.724e-25
4507,448.0,0.002461,0.002454,7.049e-06,6.413e-25
4508,448.05,0.00182,0.001814,6.247999999999999e-06,5.966000000000001e-25
4509,448.1,0.0013130000000000001,0.001308,5.429e-06,5.413e-25
4510,448.15,0.0009241,0.0009193999999999999,4.638e-06,4.791e-25
4511,448.2,0.0006345,0.0006305,3.915e-06,4.136e-25
4512,448.25,0.000425,0.0004218,3.29e-06,3.4820000000000002e-25
4513,448.3,0.0002779,0.0002751,2.7789999999999996e-06,2.8599999999999997e-25
4514,448.35,0.00017749999999999998,0.0001751,2.39e-06,2.291e-25
4515,448.4,0.00011079999999999998,0.0001087,2.12e-06,1.79e-25
