,Wavelength,Sum,Ca I (1.7e-02),Ca II (8.9e-01),Ca III (9.1e-02)
5684,518.47,920.9,920.9,0,2.837e-17
5685,518.52,1062.0,1062.0,0,5.211e-17
5686,518.57,1203.0,1203.0,0,9.397e-17
5687,518.62,1338.0,1338.0,0,1.663e-16
5688,518.67,1460.0,1460.0,0,2.891e-16
5689,518.72,1563.0,1563.0,0,4.931e-16
5690,518.77,1644.0,1644.0,0,8.257999999999999e-16
5691,518.82,1696.0,1696.0,0,1.358e-15
5692,518.87,1719.0,1719.0,0,2.191e-15
5693,518.92,1709.0,1709.0,0,3.472e-15
5694,518.97,1668.0,1668.0,0,5.4e-15
5695,519.02,1599.0,1599.0,0,8.245e-15
5696,519.07,1504.0,1504.0,0,1.2359999999999999e-14
5697,519.12,1388.0,1388.0,0,1.819e-14
5698,519.17,1258.0,1258.0,0,2.6269999999999998e-14
5699,519.22,1119.0,1119.0,0,3.725e-14
5700,519.27,977.3,977.3,0,5.186e-14
5701,519.32,837.7,837.7,0,7.087e-14
5702,519.37,704.8,704.8,0,9.508e-14
5703,519.42,582.1,582.1,0,1.252e-13
5704,519.47,471.9,471.9,0,1.619e-13
5705,519.52,375.5,375.5,0,2.055e-13
5706,519.57,293.3,293.3,0,2.56e-13
5707,519.62,224.9,224.9,0,3.132e-13
5708,519.67,169.3,169.3,0,3.76e-13
5709,519.72,125.1,125.1,0,4.433e-13
5710,519.77,90.71,90.71,0,5.13e-13
5711,519.82,64.58,64.58,0,5.827e-13
5712,519.87,45.13,45.13,0,6.499e-13
5713,519.92,30.95,30.95,0,7.115e-13
5714,519.97,20.84,20.84,0,7.646e-13
5715,520.02,13.77,13.77,0,8.067e-13
5716,520.07,8.936,8.936,0,8.356e-13
5717,520.12,5.691,5.691,0,8.496e-13
5718,520.17,3.557,3.557,0,8.48e-13
5719,520.22,2.1830000000000003,2.1830000000000003,0,8.31e-13
5720,520.27,1.315,1.315,0,7.993e-13
5721,520.32,0.7773,0.7773,0,7.548e-13
5722,520.37,0.4511,0.4511,0,6.997e-13
5723,520.42,0.257,0.257,0,6.368e-13
5724,520.47,0.1437,0.1437,0,5.689e-13
5725,520.52,0.07887000000000001,0.07887000000000001,0,4.989e-13
5726,520.57,0.0425,0.0425,0,4.296e-13
5727,520.62,0.02248,0.02248,0,3.631e-13
5728,520.67,0.01167,0.01167,0,3.013e-13
5729,520.72,0.005947,0.005947,0,2.454e-13
5730,520.77,0.002975,0.002975,0,1.962e-13
5731,520.82,0.0014609999999999998,0.0014609999999999998,0,1.54e-13
5732,520.87,0.000704,0.000704,0,1.187e-13
5733,520.92,0.0003331,0.0003331,0,8.978e-14
5734,520.97,0.0001547,0.0001547,0,6.668e-14
5735,521.02,7.052e-05,7.052e-05,0,4.861e-14
5736,521.07,3.156e-05,3.156e-05,0,3.4789999999999996e-14
5737,521.12,1.386e-05,1.386e-05,0,2.444e-14
5738,521.17,5.9770000000000005e-06,5.9770000000000005e-06,0,1.686e-14
5739,521.22,2.5290000000000003e-06,2.5290000000000003e-06,0,1.142e-14
5740,521.27,1.051e-06,1.051e-06,0,7.590999999999999e-15
5741,521.32,4.285e-07,4.285e-07,0,4.959e-15
5742,521.37,1.715e-07,1.715e-07,0,3.1879999999999997e-15
5743,521.42,6.741e-08,6.741e-08,0,2.026e-15
5744,521.47,2.6e-08,2.6e-08,0,1.29e-15
5745,521.52,9.844e-09,9.844e-09,0,8.557000000000001e-16
5746,521.57,3.658e-09,3.658e-09,0,6.432000000000001e-16
5747,521.62,1.335e-09,1.335e-09,0,6.149e-16
5748,521.67,4.779e-10,4.779e-10,0,7.718e-16
5749,521.72,1.68e-10,1.68e-10,0,1.156e-15
5750,521.77,5.796e-11,5.796e-11,0,1.857e-15
5751,521.82,1.9629999999999998e-11,1.9629999999999998e-11,0,3.0289999999999997e-15
5752,521.87,6.531000000000001e-12,6.526e-12,0,4.905e-15
5753,521.92,2.138e-12,2.13e-12,0,7.83e-15
5754,521.97,6.946e-13,6.823e-13,0,1.229e-14
5755,522.02,2.335e-13,2.145e-13,0,1.894e-14
5756,522.07,2.867e-14,0,0,2.867e-14
5757,522.12,4.262e-14,0,0,4.262e-14
5758,522.17,6.22e-14,0,0,6.22e-14
5759,522.22,8.914e-14,0,0,8.914e-14
5760,522.27,1.254e-13,0,0,1.254e-13
5761,522.32,1.733e-13,0,0,1.733e-13
5762,522.37,2.351e-13,0,0,2.351e-13
5763,522.42,3.132e-13,0,0,3.132e-13
5764,522.47,4.097e-13,0,0,4.097e-13
5765,522.52,5.262e-13,0,0,5.262e-13
5766,522.57,6.636e-13,0,0,6.636e-13
5767,522.62,8.218e-13,0,0,8.218e-13
5768,522.67,9.992e-13,0,0,9.992e-13
5769,522.72,1.193e-12,0,0,1.193e-12
5770,522.77,1.3980000000000001e-12,0,0,1.3980000000000001e-12
5771,522.82,1.61e-12,0,0,1.61e-12
5772,522.87,1.826e-12,6.825e-15,0,1.8190000000000002e-12
5773,522.92,2.0399999999999998e-12,2.1269999999999997e-14,0,2.019e-12
5774,522.97,2.265e-12,6.508e-14,0,2.2e-12
5775,523.02,2.7110000000000005e-12,3.575e-13,0,2.354e-12
5776,523.07,3.768e-12,1.295e-12,0,2.4730000000000005e-12
5777,523.12,6.417000000000001e-12,3.866e-12,0,2.5510000000000003e-12
5778,523.17,1.392e-11,1.134e-11,0,2.5839999999999995e-12
5779,523.22,3.525e-11,3.2680000000000004e-11,0,2.5699999999999998e-12
5780,523.27,9.526e-11,9.275e-11,0,2.5110000000000005e-12
5781,523.32,2.607e-10,2.5830000000000003e-10,0,2.4090000000000003e-12
5782,523.37,7.092000000000001e-10,7.069e-10,0,2.271e-12
5783,523.42,1.904e-09,1.901e-09,0,2.1030000000000002e-12
5784,523.47,5.0280000000000004e-09,5.026000000000001e-09,0,1.915e-12
5785,523.52,1.306e-08,1.306e-08,0,1.717e-12
5786,523.57,3.334e-08,3.334e-08,0,1.519e-12
5787,523.62,8.365e-08,8.365e-08,0,1.329e-12
5788,523.67,2.063e-07,2.063e-07,0,1.156e-12
5789,523.72,4.999e-07,4.999e-07,0,1.01e-12
5790,523.77,1.191e-06,1.191e-06,0,8.952e-13
5791,523.82,2.7869999999999997e-06,2.7869999999999997e-06,0,8.194e-13
5792,523.87,6.412000000000001e-06,6.412000000000001e-06,0,7.87e-13
5793,523.92,1.45e-05,1.45e-05,0,8.024e-13
5794,523.97,3.22e-05,3.22e-05,0,8.687e-13
5795,524.02,7.032e-05,7.032e-05,0,9.884e-13
5796,524.07,0.0001509,0.0001509,0,1.163e-12
5797,524.12,0.0003182,0.0003182,0,1.391e-12
5798,524.17,0.0006594,0.0006594,0,1.672e-12
5799,524.22,0.001343,0.001343,0,1.9990000000000003e-12
5800,524.27,0.002688,0.002688,0,2.367e-12
5801,524.32,0.005288,0.005288,0,2.766e-12
5802,524.37,0.01022,0.01022,0,3.181e-12
5803,524.42,0.01942,0.01942,0,3.5980000000000002e-12
5804,524.47,0.03627,0.03627,0,4.0010000000000004e-12
5805,524.52,0.06656000000000001,0.06656000000000001,0,4.37e-12
5806,524.57,0.12,0.12,0,4.689e-12
5807,524.62,0.2128,0.2128,0,4.942e-12
5808,524.67,0.3708,0.3708,0,5.115e-12
5809,524.72,0.6349,0.6349,0,5.199e-12
5810,524.77,1.069,1.069,0,5.189e-12
5811,524.82,1.768,1.768,0,5.086e-12
5812,524.87,2.8760000000000003,2.8760000000000003,0,4.896e-12
5813,524.92,4.599,4.599,0,4.628e-12
5814,524.97,7.229,7.229,0,4.296e-12
5815,525.02,11.17,11.17,0,3.916000000000001e-12
5816,525.07,16.98,16.98,0,3.505e-12
5817,525.12,25.37,25.37,0,3.0810000000000007e-12
5818,525.17,37.27,37.27,0,2.66e-12
5819,525.22,53.86,53.86,0,2.255e-12
5820,525.27,76.56,76.56,0,1.8769999999999998e-12
5821,525.32,107.0,107.0,0,1.5340000000000001e-12
5822,525.37,147.3,147.3,5.677000000000001e-14,1.2319999999999998e-12
5823,525.42,199.3,199.3,1.744e-13,9.71e-13
5824,525.47,265.5,265.5,5.262e-13,7.517e-13
5825,525.52,348.2,348.2,1.5590000000000001e-12,5.716e-13
5826,525.57,449.4,449.4,4.54e-12,4.27e-13
5827,525.62,571.3,571.3,1.2980000000000002e-11,3.136e-13
5828,525.67,715.1,715.1,3.647e-11,2.268e-13
5829,525.72,882.0,882.0,1.006e-10,1.621e-13
5830,525.77,1072.0,1072.0,2.727e-10,1.154e-13
5831,525.82,1284.0,1284.0,7.259e-10,8.355e-14
5832,525.87,1517.0,1517.0,1.898e-09,6.384e-14
5833,525.92,1767.0,1767.0,4.875e-09,5.4620000000000005e-14
5834,525.97,2031.0,2031.0,1.23e-08,5.5129999999999995e-14
5835,526.02,2306.0,2306.0,3.048e-08,6.561e-14
5836,526.07,2585.0,2585.0,7.418999999999999e-08,8.73e-14
5837,526.12,2863.0,2863.0,1.774e-07,1.225e-13
5838,526.17,3136.0,3136.0,4.1659999999999996e-07,1.746e-13
5839,526.22,3399.0,3399.0,9.61e-07,2.481e-13
5840,526.27,3647.0,3647.0,2.178e-06,3.483e-13
5841,526.32,3877.0,3877.0,4.8469999999999995e-06,4.815e-13
5842,526.37,4087.0,4087.0,1.06e-05,6.545e-13
5843,526.42,4275.0,4275.0,2.276e-05,8.74e-13
5844,526.47,4439.0,4439.0,4.8e-05,1.147e-12
5845,526.52,4579.0,4579.0,9.946e-05,1.4780000000000002e-12
5846,526.57,4695.0,4695.0,0.00020240000000000001,1.8700000000000003e-12
5847,526.62,4785.0,4785.0,0.00040469999999999997,2.3250000000000003e-12
5848,526.67,4850.0,4850.0,0.0007946,2.8390000000000003e-12
5849,526.72,4886.0,4886.0,0.001533,3.4049999999999997e-12
5850,526.77,4893.0,4893.0,0.002904,4.01e-12
5851,526.82,4867.0,4867.0,0.005404,4.638999999999999e-12
5852,526.87,4807.0,4807.0,0.009878,5.272e-12
5853,526.92,4709.0,4709.0,0.017740000000000002,5.882999999999999e-12
5854,526.97,4573.0,4573.0,0.03128,6.447999999999999e-12
5855,527.02,4397.0,4397.0,0.054189999999999995,6.942000000000001e-12
5856,527.07,4183.0,4183.0,0.09222000000000001,7.339999999999999e-12
5857,527.12,3934.0,3934.0,0.1541,7.623e-12
5858,527.17,3655.0,3655.0,0.2531,7.775e-12
5859,527.22,3351.0,3351.0,0.4081,7.789000000000001e-12
5860,527.27,3031.0,3030.0,0.6465,7.664e-12
5861,527.32,2702.0,2701.0,1.006,7.406000000000001e-12
5862,527.37,2373.0,2372.0,1.538,7.0300000000000005e-12
5863,527.42,2053.0,2051.0,2.3080000000000003,6.553999999999999e-12
5864,527.47,1749.0,1746.0,3.404,6.001e-12
5865,527.52,1467.0,1462.0,4.93,5.396e-12
5866,527.57,1212.0,1205.0,7.015,4.766e-12
5867,527.62,986.1,976.3,9.804,4.135e-12
5868,527.67,791.4,777.9,13.46,3.523e-12
5869,527.72,627.4,609.3,18.15,2.948e-12
5870,527.77,493.1,469.1,24.04,2.423e-12
5871,527.82,386.2,354.9,31.27,1.9559999999999997e-12
5872,527.87,303.9,263.9,39.96,1.551e-12
5873,527.92,243.0,192.8,50.16,1.208e-12
5874,527.97,200.3,138.4,61.84,9.24e-13
5875,528.02,172.5,97.64,74.9,6.941e-13
5876,528.07,156.8,67.66,89.1,5.122e-13
5877,528.12,150.2,46.05,104.1,3.712e-13
5878,528.17,150.3,30.8,119.5,2.642e-13
5879,528.22,155.0,20.23,134.7,1.848e-13
5880,528.27,162.2,13.05,149.2,1.269e-13
5881,528.32,170.6,8.272,162.3,8.575e-14
5882,528.37,178.6,5.15,173.4,5.704e-14
5883,528.42,185.1,3.1489999999999996,182.0,3.751e-14
5884,528.47,189.5,1.891,187.6,2.462e-14
5885,528.52,191.1,1.1159999999999999,190.0,1.649e-14
5886,528.57,189.6,0.6466,189.0,1.18e-14
5887,528.62,185.0,0.368,184.6,9.672e-15
5888,528.67,177.4,0.2057,177.2,9.606999999999999e-15
5889,528.72,167.1,0.1129,167.0,1.14e-14
5890,528.77,154.7,0.0609,154.6,1.512e-14
5891,528.82,140.7,0.032260000000000004,140.6,2.104e-14
5892,528.87,125.7,0.01678,125.6,2.966e-14
5893,528.92,110.3,0.008573,110.3,4.169e-14
5894,528.97,95.04,0.004302,95.04,5.807e-14
5895,529.02,80.47,0.00212,80.47,7.991e-14
5896,529.07,66.94,0.001026,66.93,1.086e-13
5897,529.12,54.7,0.000488,54.7,1.456e-13
5898,529.17,43.93,0.00022789999999999998,43.93,1.927e-13
5899,529.22,34.69,0.00010449999999999999,34.69,2.517e-13
5900,529.27,26.97,4.708e-05,26.97,3.244e-13
5901,529.32,20.7,2.083e-05,20.7,4.126e-13
5902,529.37,15.76,9.052e-06,15.76,5.177e-13
5903,529.42,12.05,3.863e-06,12.05,6.409e-13
5904,529.47,9.456,1.619e-06,9.456,7.827e-13
5905,529.52,7.881,6.667e-07,7.881,9.426e-13
5906,529.57,7.282,2.6960000000000003e-07,7.282,1.119e-12
5907,529.62,7.6610000000000005,1.0710000000000001e-07,7.6610000000000005,1.31e-12
5908,529.67,9.076,4.1760000000000005e-08,9.076,1.511e-12
5909,529.72,11.65,1.6e-08,11.65,1.7180000000000004e-12
5910,529.77,15.55,6.019e-09,15.55,1.9240000000000003e-12
5911,529.82,21.01,2.2239999999999998e-09,21.01,2.1219999999999996e-12
5912,529.87,28.3,8.073e-10,28.3,2.3040000000000003e-12
5913,529.92,37.71,2.878e-10,37.71,2.4630000000000003e-12
5914,529.97,49.52,1.008e-10,49.52,2.591e-12
5915,530.02,63.97,3.465e-11,63.97,2.683e-12
5916,530.07,81.25,1.17e-11,81.25,2.733e-12
5917,530.12,101.4,3.882e-12,101.4,2.738e-12
5918,530.17,124.4,1.2649999999999998e-12,124.4,2.699e-12
5919,530.22,149.8,0,149.8,2.616e-12
5920,530.27,177.3,0,177.3,2.4930000000000004e-12
5921,530.32,206.2,0,206.2,2.3359999999999997e-12
5922,530.37,235.6,0,235.6,2.1519999999999997e-12
5923,530.42,264.4,0,264.4,1.949e-12
5924,530.47,291.5,0,291.5,1.7350000000000002e-12
5925,530.52,315.8,0,315.8,1.519e-12
5926,530.57,336.0,0,336.0,1.306e-12
5927,530.62,351.3,0,351.3,1.105e-12
5928,530.67,360.7,0,360.7,9.185e-13
5929,530.72,364.0,0,364.0,7.515e-13
5930,530.77,360.7,0,360.7,6.057e-13
5931,530.82,351.3,0,351.3,4.822e-13
5932,530.87,336.0,0,336.0,3.811e-13
5933,530.92,315.8,0,315.8,3.02e-13
5934,530.97,291.5,0,291.5,2.44e-13
5935,531.02,264.4,0,264.4,2.065e-13
5936,531.07,235.6,0,235.6,1.89e-13
5937,531.12,206.2,0,206.2,1.918e-13
5938,531.17,177.3,0,177.3,2.154e-13
5939,531.22,149.8,0,149.8,2.614e-13
5940,531.27,124.3,0,124.3,3.317e-13
5941,531.32,101.4,0,101.4,4.287e-13
5942,531.37,81.21,0,81.21,5.553e-13
5943,531.42,63.9,0,63.9,7.138e-13
5944,531.47,49.4,0,49.4,9.064e-13
5945,531.52,37.52,0,37.52,1.134e-12
5946,531.57,27.99,0,27.99,1.3959999999999997e-12
5947,531.62,20.52,0,20.52,1.691e-12
5948,531.67,14.77,0,14.77,2.015e-12
5949,531.72,10.45,0,10.45,2.3609999999999997e-12
5950,531.77,7.263,0,7.263,2.722e-12
5951,531.82,4.959,0,4.959,3.0869999999999997e-12
5952,531.87,3.326,0,3.326,3.4449999999999996e-12
5953,531.92,2.1919999999999997,0,2.1919999999999997,3.787e-12
5954,531.97,1.419,0,1.419,4.1e-12
5955,532.02,0.9021,0,0.9021,4.375e-12
5956,532.07,0.5636,0,0.5636,4.604e-12
5957,532.12,0.3459,0,0.3459,4.7820000000000004e-12
5958,532.17,0.2086,0,0.2086,4.907000000000001e-12
5959,532.22,0.1235,0,0.1235,4.980000000000001e-12
5960,532.27,0.07189,0,0.07189,5.0029999999999996e-12
5961,532.32,0.0411,0,0.0411,4.981e-12
5962,532.37,0.02308,0,0.02308,4.92e-12
5963,532.42,0.012740000000000001,0,0.012740000000000001,4.828e-12
5964,532.47,0.006903,0,0.006903,4.7110000000000004e-12
5965,532.52,0.003676,0,0.003676,4.574e-12
5966,532.57,0.001923,0,0.001923,4.4219999999999995e-12
5967,532.62,0.0009883,0,0.0009883,4.2589999999999995e-12
5968,532.67,0.000499,0,0.000499,4.0850000000000005e-12
5969,532.72,0.0002475,0,0.0002475,3.901999999999999e-12
5970,532.77,0.00012059999999999999,0,0.00012059999999999999,3.709e-12
5971,532.82,5.773e-05,0,5.773e-05,3.5069999999999995e-12
5972,532.87,2.715e-05,0,2.715e-05,3.295e-12
5973,532.92,1.254e-05,0,1.254e-05,3.074e-12
5974,532.97,5.692000000000001e-06,0,5.692000000000001e-06,2.846e-12
5975,533.02,2.538e-06,0,2.538e-06,2.6130000000000003e-12
5976,533.07,1.1120000000000001e-06,0,1.1120000000000001e-06,2.378e-12
5977,533.12,4.785000000000001e-07,0,4.785000000000001e-07,2.144e-12
5978,533.17,2.023e-07,0,2.023e-07,1.916e-12
5979,533.22,8.401e-08,0,8.401e-08,1.696e-12
5980,533.27,3.428e-08,0,3.428e-08,1.4880000000000001e-12
5981,533.32,1.3740000000000001e-08,0,1.3740000000000001e-08,1.294e-12
5982,533.37,5.4110000000000004e-09,0,5.41e-09,1.117e-12
5983,533.42,2.094e-09,0,2.093e-09,9.555e-13
5984,533.47,7.962999999999999e-10,0,7.954e-10,8.116e-13
5985,533.52,2.9769999999999996e-10,0,2.97e-10,6.845e-13
5986,533.57,1.095e-10,0,1.0890000000000001e-10,5.734e-13
5987,533.62,3.973e-11,0,3.9249999999999994e-11,4.771e-13
5988,533.67,1.429e-11,0,1.39e-11,3.944e-13
5989,533.72,5.156e-12,0,4.832e-12,3.239e-13
5990,533.77,1.915e-12,0,1.651e-12,2.643e-13
5991,533.82,7.685e-13,0,5.541e-13,2.144e-13
5992,533.87,3.559e-13,0,1.827e-13,1.732e-13
5993,533.92,1.99e-13,0,5.919e-14,1.398e-13
5994,533.97,1.134e-13,0,0,1.134e-13
5995,534.02,9.343e-14,0,0,9.343e-14
5996,534.07,7.947e-14,0,0,7.947e-14
5997,534.12,7.124e-14,0,0,7.124e-14
5998,534.17,6.859e-14,0,0,6.859e-14
5999,534.22,7.151e-14,0,0,7.151e-14
6000,534.27,8.01e-14,0,0,8.01e-14
6001,534.32,9.451e-14,0,0,9.451e-14
6002,534.37,1.15e-13,0,0,1.15e-13
6003,534.42,1.416e-13,0,0,1.416e-13
6004,534.47,1.747e-13,0,0,1.747e-13
6005,534.52,2.141e-13,0,0,2.141e-13
6006,534.57,2.596e-13,0,0,2.596e-13
6007,534.62,3.108e-13,0,0,3.108e-13
6008,534.67,3.67e-13,0,0,3.67e-13
6009,534.72,4.272e-13,0,0,4.272e-13
6010,534.77,4.899e-13,0,0,4.899e-13
6011,534.82,5.538e-13,0,0,5.538e-13
6012,534.87,6.169e-13,0,0,6.169e-13
6013,534.92,6.773e-13,0,0,6.773e-13
6014,534.97,7.331e-13,0,0,7.331e-13
6015,535.02,7.823e-13,0,0,7.823e-13
6016,535.07,8.232e-13,0,0,8.232e-13
6017,535.12,8.543e-13,0,0,8.543e-13
6018,535.17,8.745e-13,0,0,8.745e-13
6019,535.22,8.83e-13,0,0,8.83e-13
6020,535.27,8.796e-13,0,0,8.796e-13
6021,535.32,8.645e-13,0,0,8.645e-13
6022,535.37,8.382e-13,0,0,8.382e-13
6023,535.42,8.018e-13,0,0,8.018e-13
6024,535.47,7.567e-13,0,0,7.567e-13
6025,535.52,7.044e-13,0,0,7.044e-13
6026,535.57,6.468e-13,0,0,6.468e-13
6027,535.62,5.857e-13,0,0,5.857e-13
6028,535.67,5.23e-13,0,0,5.23e-13
6029,535.72,4.604e-13,0,0,4.604e-13
6030,535.77,3.996e-13,0,0,3.996e-13
6031,535.82,3.418e-13,0,0,3.418e-13
6032,535.87,2.881e-13,0,0,2.881e-13
6033,535.92,2.393e-13,0,0,2.393e-13
6034,535.97,1.958e-13,0,0,1.958e-13
6035,536.02,1.579e-13,0,0,1.579e-13
6036,536.07,1.256e-13,0,0,1.256e-13
6037,536.12,9.874e-14,0,0,9.874e-14
6038,536.17,7.692e-14,0,0,7.692e-14
6039,536.22,5.983e-14,0,0,5.983e-14
6040,536.27,4.7130000000000003e-14,0,0,4.7130000000000003e-14
6041,536.32,3.8519999999999996e-14,0,0,3.8519999999999996e-14
6042,536.37,3.383e-14,0,0,3.383e-14
6043,536.42,3.303e-14,0,0,3.303e-14
6044,536.47,3.6289999999999996e-14,0,0,3.6289999999999996e-14
6045,536.52,4.398e-14,0,0,4.398e-14
6046,536.57,5.6689999999999996e-14,0,0,5.6689999999999996e-14
6047,536.62,7.518999999999999e-14,0,0,7.518999999999999e-14
6048,536.67,1.004e-13,0,0,1.004e-13
6049,536.72,1.335e-13,0,0,1.335e-13
6050,536.77,1.754e-13,0,0,1.754e-13
6051,536.82,2.272e-13,0,0,2.272e-13
6052,536.87,2.896e-13,0,0,2.896e-13
6053,536.92,3.63e-13,0,0,3.63e-13
6054,536.97,4.474e-13,0,0,4.474e-13
6055,537.02,5.421e-13,0,0,5.421e-13
6056,537.07,6.456e-13,0,0,6.456e-13
6057,537.12,7.556e-13,0,0,7.556e-13
6058,537.17,8.693e-13,0,0,8.693e-13
6059,537.22,9.829e-13,0,0,9.829e-13
6060,537.27,1.0920000000000002e-12,0,0,1.0920000000000002e-12
6061,537.32,1.193e-12,0,0,1.193e-12
6062,537.37,1.2809999999999999e-12,0,0,1.2809999999999999e-12
6063,537.42,1.351e-12,0,0,1.351e-12
6064,537.47,1.401e-12,0,0,1.401e-12
6065,537.52,1.4280000000000004e-12,0,0,1.4280000000000004e-12
6066,537.57,1.431e-12,0,0,1.431e-12
6067,537.62,1.4090000000000002e-12,0,0,1.4090000000000002e-12
6068,537.67,1.3630000000000004e-12,0,0,1.3630000000000004e-12
6069,537.72,1.2960000000000001e-12,0,0,1.2960000000000001e-12
6070,537.77,1.2119999999999999e-12,0,0,1.2119999999999999e-12
6071,537.82,1.113e-12,0,0,1.113e-12
6072,537.87,1.0049999999999999e-12,0,0,1.0049999999999999e-12
6073,537.92,8.922e-13,0,0,8.922e-13
6074,537.97,7.782e-13,0,0,7.782e-13
6075,538.02,6.671e-13,0,0,6.671e-13
6076,538.07,5.621e-13,0,0,5.621e-13
6077,538.12,4.655e-13,0,0,4.655e-13
6078,538.17,3.788e-13,0,0,3.788e-13
6079,538.22,3.03e-13,0,0,3.03e-13
6080,538.27,2.383e-13,0,0,2.383e-13
6081,538.32,1.841e-13,0,0,1.841e-13
6082,538.37,1.398e-13,0,0,1.398e-13
6083,538.42,1.044e-13,0,0,1.044e-13
6084,538.47,7.657000000000001e-14,0,0,7.657000000000001e-14
6085,538.52,5.5210000000000005e-14,0,0,5.5210000000000005e-14
6086,538.57,3.913e-14,0,0,3.913e-14
6087,538.62,2.725e-14,0,0,2.725e-14
6088,538.67,1.866e-14,0,0,1.866e-14
6089,538.72,1.255e-14,0,0,1.255e-14
6090,538.77,8.302e-15,0,0,8.302e-15
6091,538.82,5.396e-15,0,0,5.396e-15
6092,538.87,3.447e-15,0,0,3.447e-15
6093,538.92,2.164e-15,0,0,2.164e-15
6094,538.97,1.335e-15,0,0,1.335e-15
6095,539.02,8.099e-16,0,0,8.099e-16
6096,539.07,4.827e-16,0,0,4.827e-16
6097,539.12,2.8280000000000003e-16,0,0,2.8280000000000003e-16
6098,539.17,1.628e-16,0,0,1.628e-16
6099,539.22,9.216e-17,0,0,9.216e-17
6100,539.27,5.1259999999999994e-17,0,0,5.1259999999999994e-17
6101,539.32,2.8020000000000003e-17,0,0,2.8020000000000003e-17
6102,539.37,1.506e-17,0,0,1.506e-17
6103,539.42,7.951e-18,0,0,7.951e-18
6104,539.47,4.1270000000000005e-18,0,0,4.1270000000000005e-18
6105,539.52,2.105e-18,0,0,2.105e-18
6106,539.57,1.055e-18,0,0,1.055e-18
6107,539.62,5.201e-19,0,0,5.201e-19
6108,539.67,2.519e-19,0,0,2.519e-19
6109,539.72,1.199e-19,0,0,1.199e-19
6110,539.77,5.609e-20,0,0,5.609e-20
6111,539.82,2.5789999999999997e-20,0,0,2.5789999999999997e-20
6112,539.87,1.1659999999999999e-20,0,0,1.1659999999999999e-20
6113,539.92,5.1770000000000004e-21,0,0,5.1770000000000004e-21
6114,539.97,2.26e-21,0,0,2.26e-21
6115,540.02,9.697999999999999e-22,0,0,9.697999999999999e-22
6116,540.07,4.089e-22,0,0,4.089e-22
6117,540.12,1.695e-22,0,0,1.695e-22
6118,540.17,6.905e-23,0,0,6.905e-23
6119,540.22,2.764e-23,0,0,2.764e-23
6120,540.27,1.0880000000000002e-23,0,0,1.0880000000000002e-23
6121,540.33,3.4720000000000005e-24,0,0,3.4720000000000005e-24
6122,540.38,1.315e-24,0,0,1.315e-24
6123,540.43,4.896e-25,0,0,4.896e-25
6124,540.48,1.792e-25,0,0,1.792e-25
6125,540.53,6.444e-26,0,0,6.444e-26
6126,540.58,2.278e-26,0,0,2.278e-26
6127,540.63,7.913e-27,0,0,7.913e-27
6128,540.68,2.702e-27,0,0,2.702e-27
6129,540.73,9.067e-28,0,0,9.067e-28
6130,540.78,2.9910000000000003e-28,0,0,2.9910000000000003e-28
6131,544.73,2.03e-28,0,0,2.03e-28
6132,544.78,5.982000000000001e-28,0,0,5.982000000000001e-28
6133,544.83,1.7329999999999996e-27,0,0,1.7329999999999996e-27
6134,544.88,4.94e-27,0,0,4.94e-27
6135,544.93,1.3840000000000002e-26,0,0,1.3840000000000002e-26
6136,544.98,3.816e-26,0,0,3.816e-26
6137,545.03,1.035e-25,0,0,1.035e-25
6138,545.08,2.758e-25,0,0,2.758e-25
6139,545.13,7.233e-25,0,0,7.233e-25
6140,545.18,1.865e-24,0,0,1.865e-24
6141,545.23,4.731e-24,0,0,4.731e-24
6142,545.28,1.18e-23,0,0,1.18e-23
6143,545.33,2.895e-23,0,0,2.895e-23
6144,545.38,6.986e-23,0,0,6.986e-23
6145,545.43,1.658e-22,0,0,1.658e-22
6146,545.48,3.869e-22,0,0,3.869e-22
6147,545.53,8.879e-22,0,0,8.879e-22
6148,545.58,2.004e-21,0,0,2.004e-21
6149,545.63,4.4499999999999995e-21,0,0,4.4499999999999995e-21
6150,545.68,9.715e-21,0,0,9.715e-21
6151,545.73,2.0859999999999996e-20,0,0,2.0859999999999996e-20
6152,545.78,4.406000000000001e-20,0,0,4.406000000000001e-20
6153,545.83,9.151e-20,0,0,9.151e-20
6154,545.88,1.8690000000000002e-19,0,0,1.8690000000000002e-19
6155,545.93,3.7549999999999995e-19,0,0,3.7549999999999995e-19
6156,545.98,7.419e-19,0,0,7.419e-19
6157,546.03,1.442e-18,0,0,1.442e-18
6158,546.08,2.755e-18,0,0,2.755e-18
6159,546.13,5.179e-18,0,0,5.179e-18
6160,546.18,9.573e-18,0,0,9.573e-18
6161,546.23,1.74e-17,0,0,1.74e-17
6162,546.28,3.1119999999999995e-17,0,0,3.1119999999999995e-17
6163,546.33,5.4720000000000005e-17,0,0,5.4720000000000005e-17
6164,546.38,9.463000000000001e-17,0,0,9.463000000000001e-17
6165,546.43,1.6089999999999999e-16,0,0,1.6089999999999999e-16
6166,546.48,2.6919999999999997e-16,0,0,2.6919999999999997e-16
6167,546.53,4.4289999999999996e-16,0,0,4.4289999999999996e-16
6168,546.58,7.166e-16,0,0,7.166e-16
6169,546.63,1.14e-15,0,0,1.14e-15
6170,546.68,1.785e-15,0,0,1.785e-15
6171,546.73,2.747e-15,0,0,2.747e-15
