,Wavelength,Sum,Na I (2.7e-02),Na II (9.7e-01),Na III (9.7e-16)
3738,414.68,14.44,14.44,5.581000000000001e-25,0
3739,414.73,14.92,14.92,1.3639999999999998e-25,0
3740,414.78,15.36,15.36,3.237e-26,0
3741,414.83,15.67,15.67,0,0
3742,414.88,15.79,15.79,0,0
3743,414.93,15.69,15.69,0,0
3744,414.98,15.36,15.36,0,0
3745,415.03,14.85,14.85,0,0
3746,415.08,14.2,14.2,0,0
3747,415.13,13.52,13.52,0,0
3748,415.18,12.89,12.89,0,0
3749,415.23,12.41,12.41,0,0
3750,415.28,12.17,12.17,0,0
3751,415.33,12.21,12.21,0,0
3752,415.38,12.56,12.56,0,0
3753,415.43,13.18,13.18,0,0
3754,415.48,14.02,14.02,0,0
3755,415.53,14.98,14.98,0,0
3756,415.58,15.96,15.96,0,0
3757,415.63,16.82,16.82,0,0
3758,415.68,17.47,17.47,0,0
3759,415.73,17.81,17.81,0,0
3760,415.78,17.79,17.79,0,0
3761,415.83,17.41,17.41,0,0
3762,415.88,16.68,16.68,0,0
3763,415.93,15.67,15.67,0,0
3764,415.98,14.48,14.48,0,0
3765,416.03,13.23,13.23,0,0
3766,416.08,12.02,12.02,0,0
3767,416.13,10.99,10.99,0,0
3768,416.18,10.23,10.23,0,0
3769,416.23,9.818999999999999,9.818999999999999,0,0
3770,416.28,9.82,9.82,0,0
3771,416.33,10.25,10.25,0,0
3772,416.38,11.09,11.09,0,0
3773,416.43,12.28,12.28,0,0
3774,416.48,13.75,13.75,0,0
3775,416.53,15.36,15.36,0,0
3776,416.58,16.97,16.97,0,0
3777,416.63,18.46,18.46,0,0
