,Wavelength,Sum,Mean Intensity
6572,559.37,313.2,7.4
6573,559.43,302.4,7.2
6574,559.49,299.3,7.6
6575,559.55,315.1,7.1
6576,559.61,304.9,7.4
6577,559.67,296.9,7.8
6578,559.73,304.1,7.8
6579,559.79,292.4,7.9
6580,559.85,307.6,7.3
6581,559.91,337.7,7.6
6582,559.97,409.8,8.6
6583,560.02,408.2,8.4
6584,560.08,396.1,7.8
6585,560.14,374.0,7.8
6586,560.20,388.6,7.8
6587,560.26,402.2,7.9
6588,560.32,371.8,8.2
6589,560.38,347.3,7.5
6590,560.44,329.1,7.6
6591,560.50,325.0,7.4
6592,560.56,325.2,7.8
6593,560.62,349.1,7.5
6594,560.68,345.2,7.7
6595,560.73,341.4,7.7
6596,560.79,356.2,7.3
6597,560.85,349.4,7.4
6598,560.91,336.8,7.6
6599,560.97,341.8,7.2
6600,561.03,335.5,7.9
6601,561.09,338.8,7.7
6602,561.15,342.5,7.2
6603,561.21,335.1,7.7
6604,561.27,335.7,7.4
6605,561.32,333.3,7.7
6606,561.38,351.5,6.6
6607,561.44,332.0,7.6
6608,561.50,324.5,7.7
6609,561.56,325.7,7.8
6610,561.62,330.9,7.2
6611,561.68,348.5,6.9
6612,561.74,337.9,7.4
6613,561.80,329.7,7.8
6614,561.86,334.2,7.5
6615,561.91,336.7,7.5
6616,561.97,336.5,7.8
6617,562.03,338.0,7.9
6618,562.09,335.1,7.7
6619,562.15,342.6,6.9
6620,562.21,326.2,7.4
6621,562.27,339.4,7.2
6622,562.33,340.2,7.4
6623,562.39,358.7,7.2
6624,562.44,344.4,7.5
6625,562.50,338.1,7.7
6626,562.56,335.7,7.7
6627,562.62,345.3,7.3
6628,562.68,331.0,7.7
6629,562.74,337.3,7.4
6630,562.80,331.5,7.6
6631,562.86,335.4,7.5
6632,562.91,336.5,7.5
6633,562.97,341.1,7.5
6634,563.03,349.1,7.3
6635,563.09,375.7,8.2
6636,563.15,395.5,8.1
6637,563.21,399.9,8.0
6638,563.27,379.5,7.9
6639,563.33,358.3,8.2
6640,563.38,353.2,7.7
6641,563.44,345.8,7.8
6642,563.50,340.7,7.7
6643,563.56,345.2,7.7
6644,563.62,351.2,7.7
6645,563.68,359.2,7.7
6646,563.74,431.0,8.0
6647,563.80,443.4,8.5
6648,563.85,397.0,8.5
6649,563.91,374.8,8.2
6650,563.97,366.0,7.6
6651,564.03,366.8,7.8
6652,564.09,378.2,7.3
6653,564.15,362.3,7.7
6654,564.21,361.6,8.0
6655,564.26,361.0,7.9
6656,564.32,373.4,7.9
6657,564.38,376.2,8.2
6658,564.44,407.4,7.6
6659,564.50,461.9,8.9
6660,564.56,1264.9,19.3
6661,564.62,1535.3,24.2
6662,564.67,968.4,15.8
6663,564.73,604.0,9.6
6664,564.79,431.5,9.0
6665,564.85,397.4,8.5
6666,564.91,397.0,8.5
6667,564.97,471.6,8.4
6668,565.03,751.1,13.5
6669,565.08,687.5,13.0
6670,565.14,532.2,10.6
6671,565.20,446.8,8.7
6672,565.26,389.1,8.8
6673,565.32,394.7,7.7
6674,565.38,383.4,8.1
6675,565.44,378.0,8.2
6676,565.49,384.3,8.3
6677,565.55,380.2,8.6
6678,565.61,400.3,8.9
6679,565.67,425.2,9.0
6680,565.73,401.5,9.0
6681,565.79,414.4,8.1
6682,565.84,399.6,8.8
6683,565.90,399.8,9.0
6684,565.96,390.8,9.0
6685,566.02,396.3,8.6
6686,566.08,415.5,8.7
6687,566.14,409.7,9.0
6688,566.19,413.4,9.0
6689,566.25,440.6,9.2
6690,566.31,536.0,10.1
6691,566.37,1158.1,20.2
6692,566.43,1377.9,25.7
6693,566.49,1160.7,21.9
6694,566.54,820.0,15.1
6695,566.60,638.5,11.8
6696,566.66,548.2,11.8
6697,566.72,521.8,11.6
6698,566.78,518.2,11.1
6699,566.84,502.7,11.9
6700,566.89,517.2,12.2
6701,566.95,526.3,12.1
6702,567.01,517.6,11.5
6703,567.07,481.2,11.6
6704,567.13,457.9,12.2
6705,567.19,467.4,11.4
6706,567.24,471.4,11.2
6707,567.30,459.5,12.0
6708,567.36,480.8,11.3
6709,567.42,506.8,11.2
6710,567.48,605.7,12.1
6711,567.53,636.1,13.8
6712,567.59,611.9,13.1
6713,567.65,677.8,13.1
6714,567.71,1150.9,20.3
6715,567.77,1040.9,19.1
6716,567.83,820.0,15.7
6717,567.88,661.6,14.6
6718,567.94,614.7,13.7
6719,568.00,590.4,14.4
6720,568.06,603.5,14.3
6721,568.12,633.5,15.1
6722,568.17,739.8,15.5
6723,568.23,682.8,14.2
6724,568.29,600.2,13.3
6725,568.35,539.4,12.5
6726,568.41,497.4,11.8
6727,568.46,480.4,11.5
6728,568.52,465.0,10.9
6729,568.58,453.2,10.8
6730,568.64,449.5,10.5
6731,568.70,447.4,10.0
6732,568.75,418.2,10.9
6733,568.81,414.8,10.2
6734,568.87,416.8,9.9
6735,568.93,423.6,9.4
6736,568.99,415.2,9.4
6737,569.04,439.7,9.4
6738,569.10,731.8,12.8
6739,569.16,750.8,13.5
6740,569.22,590.2,10.8
6741,569.28,470.4,9.6
6742,569.33,416.7,8.5
6743,569.39,384.6,8.7
6744,569.45,372.4,8.7
6745,569.51,372.5,8.1
6746,569.57,344.6,8.6
6747,569.62,372.3,8.0
6748,569.68,357.5,8.5
6749,569.74,363.9,8.1
6750,569.80,355.5,8.0
6751,569.86,332.0,8.6
6752,569.91,350.4,7.7
6753,569.97,356.5,7.3
6754,570.03,357.9,7.8
6755,570.09,338.2,8.2
6756,570.14,347.2,7.5
6757,570.20,336.4,8.2
6758,570.26,341.1,7.9
6759,570.32,367.9,8.0
6760,570.38,427.4,8.1
6761,570.43,592.5,10.9
6762,570.49,547.9,10.5
6763,570.55,483.2,9.3
6764,570.61,422.9,8.0
6765,570.66,380.5,8.0
6766,570.72,361.8,7.9
6767,570.78,347.2,8.0
6768,570.84,365.0,7.5
6769,570.90,366.2,7.8
6770,570.95,418.4,7.9
6771,571.01,494.4,9.0
6772,571.07,437.0,8.7
6773,571.13,406.6,8.1
6774,571.18,371.9,8.6
6775,571.24,367.3,8.0
6776,571.30,402.9,8.0
6777,571.36,537.4,9.9
6778,571.41,504.6,9.1
6779,571.47,431.8,8.9
6780,571.53,467.0,8.7
6781,571.59,503.1,9.1
6782,571.65,610.8,11.1
6783,571.70,732.2,12.7
6784,571.76,585.1,10.5
6785,571.82,604.1,11.2
6786,571.88,516.8,9.2
6787,571.93,435.1,8.1
6788,571.99,375.0,7.6
6789,572.05,346.9,7.3
6790,572.11,337.4,7.2
6791,572.16,371.4,6.8
6792,572.22,448.9,8.3
6793,572.28,422.2,7.8
6794,572.34,373.5,7.9
6795,572.39,351.2,7.2
6796,572.45,326.9,7.2
6797,572.51,316.2,7.4
6798,572.57,321.9,6.7
6799,572.62,311.5,7.0
6800,572.68,314.0,6.6
6801,572.74,311.9,6.5
6802,572.80,319.5,6.2
6803,572.85,308.6,6.6
6804,572.91,313.7,6.5
6805,572.97,312.5,6.8
6806,573.03,326.6,6.5
6807,573.08,311.6,7.0
6808,573.14,311.1,6.9
6809,573.20,311.8,6.8
6810,573.26,319.5,6.6
6811,573.31,323.0,6.3
6812,573.37,301.0,6.9
6813,573.43,305.2,6.7
6814,573.49,309.9,6.6
6815,573.54,303.6,7.1
6816,573.60,331.8,6.7
6817,573.66,327.6,6.4
6818,573.71,317.0,6.7
6819,573.77,298.7,7.0
6820,573.83,306.6,6.8
6821,573.89,308.8,6.7
6822,573.94,312.3,6.4
6823,574.00,316.8,7.0
6824,574.06,394.4,7.4
6825,574.12,639.7,11.7
6826,574.17,655.7,12.0
6827,574.23,517.8,9.5
6828,574.29,454.9,8.6
6829,574.34,388.4,7.4
6830,574.40,340.8,7.2
6831,574.46,321.3,7.0
6832,574.52,312.7,6.7
6833,574.57,317.1,6.9
6834,574.63,326.1,6.8
6835,574.69,322.0,6.9
6836,574.75,315.0,6.9
6837,574.80,312.4,6.7
6838,574.86,301.5,6.6
6839,574.92,317.8,6.1
6840,574.97,300.9,6.6
6841,575.03,309.0,6.3
6842,575.09,299.8,6.8
6843,575.15,301.4,6.7
6844,575.20,302.9,6.4
6845,575.26,302.6,6.4
6846,575.32,298.0,7.0
6847,575.37,315.6,6.8
6848,575.43,340.0,6.6
6849,575.49,337.7,6.9
6850,575.55,327.7,6.8
6851,575.60,328.2,6.4
6852,575.66,311.3,6.7
6853,575.72,316.3,6.5
6854,575.77,328.9,6.4
6855,575.83,365.1,7.3
6856,575.89,385.1,7.2
6857,575.94,352.5,7.3
6858,576.00,341.1,7.0
6859,576.06,326.0,7.0
6860,576.12,336.8,6.8
6861,576.17,337.5,7.2
6862,576.23,350.9,7.4
6863,576.29,376.8,7.5
6864,576.34,453.3,8.3
6865,576.40,550.4,9.6
6866,576.46,521.6,9.2
6867,576.51,470.8,8.7
6868,576.57,423.3,8.2
6869,576.63,414.6,7.7
6870,576.69,413.5,8.0
6871,576.74,473.4,8.7
6872,576.80,583.2,10.1
6873,576.86,549.5,9.4
6874,576.91,476.8,8.8
6875,576.97,443.5,7.5
6876,577.03,388.6,7.8
6877,577.08,384.8,6.9
6878,577.14,371.9,6.9
6879,577.20,371.2,6.7
6880,577.25,365.2,7.1
6881,577.31,381.2,7.2
6882,577.37,385.8,7.4
6883,577.43,404.1,7.5
6884,577.48,450.8,7.9
6885,577.54,564.6,9.9
6886,577.60,617.8,10.9
6887,577.65,560.4,9.9
6888,577.71,472.8,9.1
6889,577.77,413.8,7.8
6890,577.82,387.9,7.2
6891,577.88,365.8,7.1
6892,577.94,355.4,6.9
6893,577.99,346.7,6.9
6894,578.05,354.5,6.5
6895,578.11,342.9,6.9
6896,578.16,349.5,6.4
6897,578.22,395.8,6.9
6898,578.28,398.0,7.7
6899,578.33,380.2,7.1
6900,578.39,364.2,7.4
6901,578.45,368.1,6.9
6902,578.50,375.2,7.0
6903,578.56,388.8,7.3
6904,578.62,422.8,7.5
6905,578.67,476.1,8.8
6906,578.73,630.1,11.2
6907,578.79,675.3,11.9
6908,578.84,575.8,10.5
6909,578.90,491.2,8.8
6910,578.96,429.7,8.1
6911,579.01,375.4,7.6
6912,579.07,374.4,7.1
6913,579.13,380.6,7.0
6914,579.18,370.7,7.4
6915,579.24,362.9,7.6
6916,579.30,360.4,7.4
6917,579.35,371.0,6.9
6918,579.41,350.8,7.3
6919,579.47,345.1,7.2
6920,579.52,360.7,6.6
6921,579.58,349.3,6.8
6922,579.64,352.9,7.0
6923,579.69,339.9,7.1
6924,579.75,348.4,7.0
6925,579.81,351.7,7.2
6926,579.86,382.0,7.0
6927,579.92,402.8,7.3
6928,579.98,381.2,7.5
6929,580.03,373.5,7.5
6930,580.09,368.7,7.1
6931,580.14,363.9,7.1
6932,580.20,361.2,7.3
6933,580.26,377.3,6.9
6934,580.31,373.7,7.4
6935,580.37,386.1,7.3
6936,580.43,392.3,7.4
6937,580.48,386.6,7.9
6938,580.54,431.7,8.4
6939,580.60,572.1,10.0
6940,580.65,629.2,10.6
6941,580.71,590.6,10.2
6942,580.77,526.6,9.8
6943,580.82,479.5,9.2
6944,580.88,467.8,8.3
6945,580.93,447.2,8.6
6946,580.99,452.5,8.1
6947,581.05,439.3,8.5
6948,581.10,430.1,8.0
6949,581.16,402.5,7.9
6950,581.22,390.8,7.5
6951,581.27,391.3,7.3
6952,581.33,379.9,7.5
6953,581.38,389.5,7.6
6954,581.44,404.8,8.0
6955,581.50,405.7,7.6
6956,581.55,408.1,7.7
6957,581.61,381.0,7.7
6958,581.67,393.5,6.9
6959,581.72,371.8,7.2
6960,581.78,367.5,7.0
6961,581.83,364.9,7.1
6962,581.89,357.7,7.0
6963,581.95,355.9,6.8
6964,582.00,346.7,7.3
6965,582.06,357.0,6.7
6966,582.12,344.3,7.2
6967,582.17,347.2,7.0
6968,582.23,342.1,7.2
6969,582.28,337.5,7.2
6970,582.34,345.6,7.1
6971,582.40,346.8,7.0
6972,582.45,342.4,7.5
6973,582.51,399.4,8.0
6974,582.57,432.4,7.8
6975,582.62,396.8,7.6
6976,582.68,376.2,7.7
6977,582.73,355.6,7.8
6978,582.79,354.5,6.9
6979,582.85,355.6,7.1
6980,582.90,358.9,7.1
6981,582.96,373.1,6.8
6982,583.01,380.3,7.5
6983,583.07,385.9,7.5
6984,583.13,384.3,7.4
6985,583.18,373.5,7.5
6986,583.24,369.5,7.4
6987,583.29,375.7,7.1
6988,583.35,397.8,7.6
6989,583.41,408.9,8.1
6990,583.46,404.9,7.6
6991,583.52,389.5,7.7
6992,583.57,391.5,7.6
6993,583.63,413.3,7.4
6994,583.69,401.3,7.7
6995,583.74,381.4,7.9
6996,583.80,369.1,8.1
6997,583.85,374.3,7.6
6998,583.91,385.0,7.6
6999,583.97,409.0,8.0
7000,584.02,422.5,7.9
7001,584.08,406.9,8.1
7002,584.13,417.1,7.5
7003,584.19,402.8,7.8
7004,584.25,408.6,8.0
7005,584.30,436.2,8.4
7006,584.36,432.7,8.2
7007,584.41,415.4,8.2
7008,584.47,407.8,8.2
7009,584.52,408.8,7.9
7010,584.58,418.2,8.1
7011,584.64,409.8,8.0
7012,584.69,393.4,8.0
7013,584.75,389.1,7.7
7014,584.80,376.2,8.3
7015,584.86,403.2,7.9
7016,584.92,404.2,8.5
7017,584.97,409.8,8.1
7018,585.03,393.2,8.4
7019,585.08,382.3,8.5
7020,585.14,380.8,8.1
7021,585.19,389.7,8.0
7022,585.25,397.1,7.7
7023,585.31,388.6,8.0
7024,585.36,394.5,8.3
7025,585.42,402.9,8.3
7026,585.47,395.4,8.2
7027,585.53,384.2,8.7
7028,585.58,392.7,8.6
7029,585.64,373.7,8.9
7030,585.70,400.5,8.4
7031,585.75,428.5,8.2
7032,585.81,428.5,8.4
7033,585.86,414.7,8.7
7034,585.92,406.6,8.6
7035,585.97,398.2,8.9
7036,586.03,398.8,9.0
7037,586.09,401.6,8.7
7038,586.14,405.7,8.8
7039,586.20,405.8,9.2
7040,586.25,415.4,8.7
7041,586.31,413.4,8.9
7042,586.36,412.4,9.5
7043,586.42,430.9,9.3
7044,586.47,449.2,9.5
7045,586.53,460.1,9.6
7046,586.59,443.0,9.9
7047,586.64,454.8,10.0
7048,586.70,485.3,9.8
7049,586.75,613.7,11.5
7050,586.81,1290.1,19.1
7051,586.86,1180.2,18.5
7052,586.92,906.4,15.3
7053,586.97,751.2,13.1
7054,587.03,605.3,11.8
7055,587.09,515.3,10.8
7056,587.14,484.3,10.3
7057,587.20,461.6,10.7
7058,587.25,466.5,10.6
7059,587.31,473.9,10.8
7060,587.36,476.8,10.6
7061,587.42,483.4,10.7
7062,587.47,463.5,11.4
7063,587.53,471.8,11.2
7064,587.58,474.9,11.1
7065,587.64,468.7,11.3
7066,587.70,471.4,11.2
7067,587.75,484.4,10.6
7068,587.81,478.8,11.0
7069,587.86,468.4,11.3
7070,587.92,505.5,11.1
7071,587.97,517.6,11.3
7072,588.03,508.8,11.0
7073,588.08,495.6,10.7
7074,588.14,494.3,10.9
7075,588.19,553.6,12.2
7076,588.25,527.7,11.3
7077,588.30,493.9,10.6
7078,588.36,481.2,10.0
7079,588.41,448.9,10.4
7080,588.47,440.0,9.8
7081,588.53,440.3,9.7
7082,588.58,416.3,10.1
7083,588.64,419.3,9.9
7084,588.69,440.0,9.2
7085,588.75,419.8,9.7
7086,588.80,423.4,9.4
7087,588.86,417.8,9.5
7088,588.91,434.3,9.3
7089,588.97,451.7,9.3
7090,589.02,483.9,9.9
7091,589.08,480.0,10.0
7092,589.13,473.1,9.8
7093,589.19,466.2,9.2
7094,589.24,440.2,9.2
7095,589.30,414.5,9.3
7096,589.35,402.3,9.0
7097,589.41,398.4,8.7
7098,589.46,400.9,8.3
7099,589.52,385.2,8.9
7100,589.57,404.2,7.8
7101,589.63,382.8,8.6
7102,589.68,387.8,8.4
7103,589.74,384.9,8.5
7104,589.79,395.1,8.0
7105,589.85,387.7,8.0
7106,589.90,391.7,8.0
7107,589.96,393.9,8.3
7108,590.02,412.3,8.7
7109,590.07,739.6,12.4
7110,590.13,873.0,14.6
7111,590.18,718.7,12.4
7112,590.24,624.6,10.1
7113,590.29,539.4,9.2
7114,590.35,466.2,8.5
7115,590.40,421.8,8.6
7116,590.46,438.3,8.3
7117,590.51,476.9,8.9
7118,590.57,457.0,8.7
7119,590.62,440.6,8.5
7120,590.68,427.3,8.6
7121,590.73,428.8,8.2
7122,590.79,423.0,8.3
7123,590.84,414.7,7.9
7124,590.90,414.5,7.8
7125,590.95,390.5,8.4
7126,591.00,394.3,7.5
7127,591.06,388.6,7.8
7128,591.11,375.8,7.9
7129,591.17,377.8,8.0
7130,591.22,383.8,7.6
7131,591.28,374.0,8.0
7132,591.33,373.5,8.0
7133,591.39,389.0,7.6
7134,591.44,386.3,7.7
7135,591.50,386.5,8.0
7136,591.55,403.9,7.6
7137,591.61,390.8,8.1
7138,591.66,392.4,8.2
7139,591.72,393.5,8.3
7140,591.77,396.3,7.7
7141,591.83,392.8,7.7
7142,591.88,379.9,8.2
7143,591.94,397.8,7.7
7144,591.99,494.9,8.9
7145,592.05,547.0,10.1
7146,592.10,503.5,9.4
7147,592.16,462.7,8.7
7148,592.21,429.0,8.8
7149,592.27,430.7,7.9
7150,592.32,456.8,8.7
7151,592.38,684.8,12.2
7152,592.43,640.1,11.6
7153,592.49,560.3,10.4
7154,592.54,514.1,9.6
7155,592.59,476.5,8.8
7156,592.65,448.3,8.7
7157,592.70,435.6,8.6
7158,592.76,428.3,8.5
7159,592.81,428.4,8.2
7160,592.87,419.8,8.7
7161,592.92,414.5,9.0
7162,592.98,431.4,8.4
7163,593.03,421.4,8.9
7164,593.09,425.0,9.3
7165,593.14,445.6,8.9
7166,593.20,461.7,9.3
7167,593.25,461.2,9.8
7168,593.30,473.5,9.4
7169,593.36,461.7,9.3
7170,593.41,451.4,9.1
7171,593.47,454.3,8.6
7172,593.52,428.6,9.3
7173,593.58,437.0,9.0
7174,593.63,433.6,8.6
7175,593.69,431.2,8.5
7176,593.74,436.5,8.4
7177,593.80,414.4,9.2
7178,593.85,430.5,8.6
7179,593.90,446.4,9.6
7180,593.96,524.1,9.8
7181,594.01,501.8,9.8
7182,594.07,476.6,9.9
7183,594.12,483.9,9.5
7184,594.18,483.2,9.8
7185,594.23,502.0,9.6
7186,594.29,526.5,10.4
7187,594.34,682.1,12.5
7188,594.40,638.6,11.7
7189,594.45,561.0,10.9
7190,594.50,512.2,10.1
7191,594.56,489.0,9.0
7192,594.61,455.3,8.9
7193,594.67,423.3,9.1
7194,594.72,410.1,8.7
7195,594.78,413.2,8.1
7196,594.83,400.2,8.0
7197,594.88,397.6,7.8
7198,594.94,391.9,7.9
7199,594.99,399.4,7.8
7200,595.05,392.4,7.7
7201,595.10,392.7,7.7
7202,595.16,397.4,7.8
7203,595.21,403.5,7.5
7204,595.27,395.1,7.7
7205,595.32,398.1,8.0
7206,595.37,424.8,7.7
7207,595.43,521.2,9.0
7208,595.48,985.8,15.6
7209,595.54,907.6,14.8
7210,595.59,717.2,12.1
7211,595.65,615.1,10.5
7212,595.70,537.5,9.4
7213,595.75,463.5,8.5
7214,595.81,420.2,8.1
7215,595.86,412.6,7.9
7216,595.92,407.9,8.0
7217,595.97,409.3,7.6
7218,596.02,393.3,7.7
7219,596.08,392.2,7.2
7220,596.13,373.1,7.5
7221,596.19,368.4,7.4
7222,596.24,360.8,7.4
7223,596.30,361.0,7.1
7224,596.35,363.6,7.1
7225,596.40,362.1,7.2
7226,596.46,362.3,7.0
7227,596.51,361.2,7.4
7228,596.57,372.4,7.0
7229,596.62,376.9,7.4
7230,596.67,415.2,7.6
7231,596.73,729.8,12.2
7232,596.78,842.8,14.3
7233,596.84,714.4,11.8
7234,596.89,587.1,10.2
7235,596.94,526.0,9.1
7236,597.00,456.6,8.3
7237,597.05,418.1,7.5
7238,597.11,397.6,7.5
7239,597.16,393.5,7.5
7240,597.21,385.3,7.5
7241,597.27,401.1,7.5
7242,597.32,408.6,7.6
7243,597.38,404.4,8.1
7244,597.43,389.3,8.4
7245,597.48,409.5,7.9
7246,597.54,398.1,8.0
7247,597.59,396.0,8.0
7248,597.65,389.8,7.7
7249,597.70,384.6,7.8
7250,597.75,391.0,7.4
7251,597.81,384.2,7.5
7252,597.86,383.0,7.6
7253,597.92,406.4,7.8
7254,597.97,518.2,9.1
7255,598.02,840.6,14.4
7256,598.08,769.0,13.3
7257,598.13,650.0,11.1
7258,598.19,553.0,9.9
7259,598.24,505.3,9.0
7260,598.29,446.0,8.2
7261,598.35,412.0,7.4
7262,598.40,398.1,7.7
7263,598.46,382.2,8.0
7264,598.51,384.1,7.7
7265,598.56,375.4,7.4
7266,598.62,386.3,7.1
7267,598.67,380.5,7.6
7268,598.72,382.7,7.6
7269,598.78,381.5,7.6
7270,598.83,388.7,7.8
7271,598.89,391.7,8.5
7272,598.94,402.0,8.8
7273,598.99,429.4,8.9
7274,599.05,445.5,9.2
7275,599.10,446.4,9.1
7276,599.15,432.5,9.6
7277,599.21,436.1,9.2
7278,599.26,428.9,8.9
7279,599.32,422.8,9.0
7280,599.37,434.0,8.6
7281,599.42,419.4,8.8
7282,599.48,429.0,8.4
7283,599.53,407.4,9.0
7284,599.58,421.7,8.7
7285,599.64,420.1,9.2
7286,599.69,439.2,9.9
7287,599.75,502.7,10.2
7288,599.80,490.8,10.6
7289,599.85,486.8,10.2
7290,599.91,486.1,9.6
7291,599.96,462.4,9.7
7292,600.01,469.7,9.4
7293,600.07,519.6,10.7
7294,600.12,617.4,12.0
7295,600.17,607.0,12.3
7296,600.23,579.6,11.4
7297,600.28,543.3,11.0
7298,600.33,522.0,10.9
7299,600.39,500.6,11.2
7300,600.44,505.0,11.0
7301,600.50,495.7,10.8
7302,600.55,483.5,10.3
7303,600.60,464.2,9.7
7304,600.66,451.0,9.4
7305,600.71,435.5,9.3
7306,600.76,417.2,9.2
7307,600.82,417.1,9.1
7308,600.87,419.8,8.4
7309,600.92,412.0,8.4
7310,600.98,396.5,8.7
7311,601.03,404.5,8.0
7312,601.08,396.9,7.9
7313,601.14,380.4,8.5
7314,601.19,383.2,7.8
7315,601.24,383.9,7.7
7316,601.30,377.1,8.0
7317,601.35,388.0,7.7
7318,601.40,396.7,8.0
7319,601.46,424.2,8.3
7320,601.51,418.7,9.1
7321,601.56,416.4,8.8
7322,601.62,414.1,8.7
7323,601.67,410.6,8.2
7324,601.72,398.4,8.1
7325,601.78,387.1,8.0
