,Wavelength,Sum
1113,258.32,1109.0
1114,258.37,1056.0
1115,258.42,1475.0
1116,258.47,922.0
1117,258.53,1223.0
1118,258.58,1188.0
1119,258.63,1718.0
1120,258.68,1197.0
1121,258.73,899.0
1122,258.78,1229.0
1123,258.83,1208.0
1124,258.88,1272.0
1125,258.93,1321.0
1126,258.98,1111.0
1127,259.03,1387.0
1128,259.08,1205.0
1129,259.13,1490.0
1130,259.19,1164.0
1131,259.24,1338.0
1132,259.29,995.0
1133,259.34,1541.0
1134,259.39,1372.0
1135,259.44,1146.0
1136,259.49,1238.0
1137,259.54,1416.0
1138,259.59,1080.0
1139,259.64,1238.0
1140,259.69,1328.0
1141,259.74,1377.0
1142,259.79,1373.0
1143,259.84,1366.0
1144,259.9,1564.0
1145,259.95,1264.0
1146,260.0,1612.0
1147,260.05,1337.0
1148,260.1,1664.0
1149,260.15,1426.0
1150,260.2,1167.0
1151,260.25,1400.0
1152,260.3,1264.0
1153,260.35,994.0
1154,260.4,1102.0
1155,260.45,1316.0
1156,260.5,1281.0
1157,260.55,1452.0
1158,260.6,1392.0
1159,260.66,1389.0
1160,260.71,1197.0
1161,260.76,1197.0
1162,260.81,1211.0
1163,260.86,1600.0
1164,260.91,1424.0
1165,260.96,1431.0
1166,261.01,1018.0
1167,261.06,1112.0
1168,261.11,1273.0
1169,261.16,1232.0
1170,261.21,1351.0
1171,261.26,1595.0
1172,261.31,1265.0
1173,261.36,1133.0
1174,261.41,1333.0
1175,261.46,1164.0
1176,261.52,1365.0
1177,261.57,1101.0
1178,261.62,1196.0
1179,261.67,1211.0
1180,261.72,1571.0
1181,261.77,1357.0
1182,261.82,1410.0
1183,261.87,1172.0
1184,261.92,1213.0
1185,261.97,1036.0
1186,262.02,1438.0
1187,262.07,1405.0
1188,262.12,1277.0
1189,262.17,1273.0
1190,262.22,1169.0
1191,262.27,1151.0
1192,262.32,1112.0
1193,262.38,1363.0
1194,262.43,1498.0
1195,262.48,1463.0
1196,262.53,1517.0
1197,262.58,1388.0
1198,262.63,1607.0
1199,262.68,1521.0
1200,262.73,1335.0
1201,262.78,1255.0
1202,262.83,1569.0
1203,262.88,1740.0
1204,262.93,1502.0
1205,262.98,1646.0
1206,263.03,1315.0
1207,263.08,2203.0
1208,263.13,1529.0
1209,263.18,1993.0
1210,263.23,1818.0
1211,263.28,1666.0
1212,263.33,1851.0
1213,263.39,2051.0
1214,263.44,1642.0
1215,263.49,1859.0
1216,263.54,1362.0
1217,263.59,2062.0
1218,263.64,1633.0
1219,263.69,1299.0
1220,263.74,1799.0
1221,263.79,1313.0
1222,263.84,1264.0
1223,263.89,1289.0
1224,263.94,1627.0
1225,263.99,1762.0
1226,264.04,1378.0
1227,264.09,1502.0
1228,264.14,1668.0
1229,264.19,1580.0
1230,264.24,1404.0
1231,264.29,1523.0
1232,264.34,1430.0
1233,264.39,1170.0
1234,264.44,1517.0
1235,264.5,1192.0
1236,264.55,1607.0
1237,264.6,1245.0
1238,264.65,1150.0
1239,264.7,1261.0
1240,264.75,1369.0
1241,264.8,1348.0
1242,264.85,1294.0
1243,264.9,1549.0
1244,264.95,1768.0
1245,265.0,1415.0
1246,265.05,1565.0
1247,265.1,1339.0
1248,265.15,1476.0
1249,265.2,1584.0
1250,265.25,1549.0
1251,265.3,1803.0
1252,265.35,1797.0
1253,265.4,1694.0
1254,265.45,1517.0
1255,265.5,1727.0
1256,265.55,1317.0
1257,265.6,1571.0
1258,265.65,1774.0
1259,265.7,1153.0
1260,265.75,1369.0
1261,265.8,1383.0
1262,265.86,1399.0
1263,265.91,1287.0
1264,265.96,1636.0
1265,266.01,1753.0
1266,266.06,1831.0
