,Wavelength,Sum,Cu I (8.6e-02),Cu II (9.1e-01)
3208,438.64,3.729e-05,0,3.729e-05
3209,438.69,2.105e-05,0,2.105e-05
3210,438.74,1.157e-05,0,1.157e-05
3211,438.79,6.2010000000000004e-06,0,6.2010000000000004e-06
3212,438.84,3.236e-06,0,3.236e-06
3213,438.89,1.646e-06,0,1.646e-06
3214,438.94,8.151e-07,0,8.151e-07
3215,438.99,3.934e-07,0,3.934e-07
3216,439.04,1.849e-07,0,1.849e-07
3217,439.09,8.471e-08,0,8.471e-08
3218,439.14,3.78e-08,0,3.78e-08
3219,439.19,1.643e-08,0,1.643e-08
3220,439.24,6.959999999999999e-09,0,6.959999999999999e-09
3221,439.29,2.872e-09,0,2.872e-09
3222,439.34,1.154e-09,0,1.154e-09
3223,439.39,4.52e-10,0,4.52e-10
3224,439.44,1.7240000000000002e-10,0,1.7240000000000002e-10
3225,439.49,6.409999999999999e-11,0,6.409999999999999e-11
3226,439.54,2.321e-11,0,2.321e-11
3227,439.59,8.187000000000001e-12,0,8.187000000000001e-12
3228,439.64,2.8139999999999995e-12,0,2.8139999999999995e-12
3229,439.69,9.421e-13,0,9.421e-13
3230,439.74,3.073e-13,0,3.073e-13
3231,439.79,9.765e-14,0,9.765e-14
3232,439.84,3.023e-14,0,3.023e-14
3233,439.89,9.117e-15,0,9.117e-15
3234,439.94,2.679e-15,0,2.679e-15
3235,439.99,7.669e-16,0,7.669e-16
3236,440.04,2.1390000000000003e-16,0,2.1390000000000003e-16
3237,440.09,5.81e-17,0,5.81e-17
3238,440.14,1.538e-17,0,1.538e-17
3239,440.19,3.966e-18,0,3.966e-18
3240,445.34,3.86e-14,3.86e-14,0
3241,445.39,1.456e-13,1.456e-13,0
3242,445.44,5.357e-13,5.357e-13,0
3243,445.49,1.9219999999999997e-12,1.9219999999999997e-12,0
3244,445.54,6.729e-12,6.729e-12,0
3245,445.59,2.298e-11,2.298e-11,0
3246,445.64,7.652e-11,7.652e-11,0
3247,445.69,2.486e-10,2.486e-10,0
3248,445.74,7.875999999999999e-10,7.875999999999999e-10,0
3249,445.79,2.434e-09,2.434e-09,0
3250,445.84,7.337e-09,7.337e-09,0
3251,445.89,2.157e-08,2.157e-08,0
3252,445.94,6.188e-08,6.188e-08,0
3253,445.99,1.7309999999999998e-07,1.7309999999999998e-07,0
3254,446.04,4.7229999999999996e-07,4.7229999999999996e-07,0
3255,446.09,1.257e-06,1.257e-06,0
3256,446.14,3.2639999999999996e-06,3.2639999999999996e-06,0
3257,446.19,8.263999999999999e-06,8.263999999999999e-06,0
3258,446.24,2.041e-05,2.041e-05,0
3259,446.29,4.917e-05,4.917e-05,0
3260,446.34,0.00011559999999999999,0.00011559999999999999,0
3261,446.39,0.00026480000000000004,0.00026480000000000004,0
3262,446.44,0.0005921,0.0005921,0
3263,446.49,0.001291,0.001291,0
3264,446.54,0.002746,0.002746,0
3265,446.59,0.005698,0.005698,0
3266,446.64,0.01153,0.01153,0
3267,446.69,0.02276,0.02276,0
3268,446.74,0.04382,0.04382,0
3269,446.79,0.08229,0.08229,0
3270,446.84,0.1507,0.1507,0
3271,446.89,0.2693,0.2693,0
3272,446.94,0.4694,0.4694,0
3273,446.99,0.7979,0.7979,0
3274,447.04,1.3230000000000002,1.3230000000000002,0
3275,447.09,2.1390000000000002,2.1390000000000002,0
3276,447.14,3.375,3.375,0
3277,447.19,5.193,5.193,0
3278,447.24,7.794,7.794,0
3279,447.29,11.41,11.41,0
3280,447.34,16.29,16.29,0
3281,447.39,22.69,22.69,0
3282,447.44,30.82,30.82,0
3283,447.49,40.84,40.84,0
3284,447.54,52.79,52.79,0
3285,447.59,66.55,66.55,0
3286,447.64,81.83,81.83,0
3287,447.7,101.5,101.5,0
3288,447.75,118.1,118.1,0
3289,447.8,134.1,134.1,0
3290,447.85,148.6,148.6,0
3291,447.9,160.5,160.5,4.418e-15
3292,447.95,169.1,169.1,1.65e-14
3293,448.0,173.8,173.8,6.01e-14
3294,448.05,174.2,174.2,2.136e-13
3295,448.1,170.4,170.4,7.409e-13
3296,448.15,162.5,162.5,2.5069999999999997e-12
3297,448.2,151.2,151.2,8.275999999999999e-12
3298,448.25,137.2,137.2,2.6659999999999998e-11
3299,448.3,121.4,121.4,8.378e-11
3300,448.35,104.8,104.8,2.5689999999999996e-10
3301,448.4,88.27,88.27,7.686e-10
3302,448.45,72.5,72.5,2.243e-09
3303,448.5,58.09,58.09,6.389e-09
3304,448.55,45.39,45.39,1.775e-08
3305,448.6,34.6,34.6,4.8129999999999995e-08
3306,448.65,25.72,25.72,1.273e-07
3307,448.7,18.65,18.65,3.285e-07
3308,448.75,13.2,13.2,8.273e-07
3309,448.8,9.104,9.104,2.0319999999999998e-06
3310,448.85,6.127000000000001,6.127000000000001,4.872e-06
3311,448.9,4.022,4.022,1.139e-05
3312,448.95,2.575,2.575,2.6e-05
3313,449.0,1.608,1.608,5.788e-05
3314,449.05,0.9798,0.9797,0.00012570000000000002
3315,449.1,0.5824,0.5821,0.00026639999999999997
3316,449.15,0.338,0.3374,0.0005508999999999999
3317,449.2,0.1919,0.1908,0.001111
3318,449.25,0.1076,0.1055,0.002188
3319,449.3,0.06143,0.057229999999999996,0.004201
3320,449.35,0.03904,0.03117,0.007873
3321,449.4,0.03281,0.01842,0.01439
3322,449.45,0.04007,0.0144,0.02567
3323,449.5,0.06239,0.01771,0.044680000000000004
3324,449.55,0.1057,0.029869999999999997,0.07586
3325,449.6,0.1815,0.05584,0.1257
3326,449.65,0.3086,0.1054,0.2032
3327,449.7,0.5163,0.1959,0.3204
3328,449.75,0.8488,0.3558,0.493
3329,449.8,1.371,0.6308,0.7401
3330,449.85,2.176,1.092,1.084
3331,449.9,3.392,1.8430000000000002,1.5490000000000002
3332,449.95,5.196000000000001,3.036,2.16
3333,450.0,7.819,4.879,2.9389999999999996
3334,450.05,11.55,7.652,3.9010000000000002
3335,450.1,16.76,11.71,5.052
3336,450.15,23.87,17.48,6.3839999999999995
3337,450.2,33.34,25.47,7.87
3338,450.25,45.67,36.2,9.467
3339,450.3,61.31,50.2,11.11
3340,450.35,80.65,67.93,12.72
3341,450.4,103.9,89.69,14.21
3342,450.45,131.0,115.5,15.49
3343,450.5,161.7,145.2,16.48
3344,450.55,195.2,178.1,17.1
3345,450.6,230.4,213.1,17.31
3346,450.65,265.9,248.8,17.1
3347,450.7,299.9,283.5,16.48
3348,450.75,330.6,315.1,15.49
3349,450.8,355.9,341.7,14.21
3350,450.85,374.3,361.6,12.72
3351,450.9,384.5,373.3,11.11
3352,450.95,385.6,376.1,9.467
3353,451.0,377.6,369.7,7.87
3354,451.05,360.9,354.6,6.3839999999999995
3355,451.1,336.8,331.8,5.052
3356,451.15,306.8,302.9,3.9010000000000002
3357,451.2,272.8,269.9,2.9389999999999996
3358,451.25,236.7,234.6,2.16
3359,451.3,200.5,198.9,1.5490000000000002
3360,451.35,165.7,164.6,1.084
3361,451.4,133.7,132.9,0.7401
3362,451.45,105.2,104.7,0.493
3363,451.5,80.81,80.49,0.3204
3364,451.55,60.58,60.37,0.2032
3365,451.6,44.31,44.19,0.1257
3366,451.65,31.64,31.56,0.07586
3367,451.7,22.06,22.02,0.044680000000000004
3368,451.75,15.05,15.02,0.02567
3369,451.8,10.09,10.07,0.01439
3370,451.85,6.723,6.715,0.007873
3371,451.9,4.6,4.595,0.004201
3372,451.95,3.457,3.455,0.002188
3373,452.0,3.147,3.1460000000000004,0.001111
3374,452.05,3.633,3.6319999999999997,0.0005508999999999999
3375,452.1,4.996,4.995,0.00026639999999999997
3376,452.15,7.434,7.434,0.00012570000000000002
3377,452.2,11.27,11.27,5.788e-05
3378,452.25,16.94,16.94,2.6e-05
3379,452.3,25.0,25.0,1.139e-05
3380,452.35,36.07,36.07,4.872e-06
3381,452.4,50.83,50.83,2.0319999999999998e-06
3382,452.45,69.93,69.93,8.273e-07
3383,452.5,93.91,93.91,3.285e-07
3384,452.55,123.1,123.1,1.273e-07
3385,452.6,157.4,157.4,4.8129999999999995e-08
3386,452.65,196.5,196.5,1.775e-08
3387,452.7,239.5,239.5,6.389e-09
3388,452.75,284.9,284.9,2.243e-09
3389,452.8,330.8,330.8,7.686e-10
3390,452.85,375.0,375.0,2.5689999999999996e-10
3391,452.9,415.3,415.3,8.380999999999999e-11
3392,452.95,449.3,449.3,2.6749999999999998e-11
3393,453.0,475.2,475.2,8.582e-12
3394,453.05,491.9,491.9,3.557e-12
3395,453.1,498.8,498.8,4.2690000000000005e-12
3396,453.15,496.6,496.6,1.178e-11
3397,453.2,486.9,486.9,3.71e-11
3398,453.25,471.9,471.9,1.158e-10
3399,453.3,454.7,454.7,3.531e-10
3400,453.35,438.5,438.5,1.051e-09
3401,453.4,426.5,426.5,3.057e-09
3402,453.45,421.4,421.4,8.673999999999999e-09
3403,453.5,425.0,425.0,2.403e-08
3404,453.55,438.1,438.1,6.499e-08
3405,453.6,460.6,460.6,1.716e-07
3406,453.65,490.7,490.7,4.422e-07
3407,453.7,526.0,526.0,1.1120000000000001e-06
3408,453.75,563.0,563.0,2.732e-06
3409,453.8,597.9,597.9,6.55e-06
3410,453.85,626.8,626.8,1.533e-05
3411,453.9,646.5,646.5,3.502e-05
3412,453.95,654.2,654.2,7.812e-05
3413,454.0,648.4,648.4,0.0001701
3414,454.05,628.6,628.6,0.0003615
3415,454.1,595.7,595.7,0.0007501000000000001
3416,454.15,551.6,551.6,0.001519
3417,454.2,498.8,498.8,0.0030039999999999997
3418,454.25,440.4,440.4,0.005797999999999999
3419,454.3,379.6,379.6,0.01093
3420,454.35,319.5,319.4,0.0201
3421,454.4,262.4,262.4,0.03609
3422,454.45,210.5,210.4,0.06326
3423,454.5,164.8,164.7,0.1082
3424,454.55,126.0,125.8,0.1808
3425,454.6,94.07,93.77,0.2949
3426,454.65,68.71,68.24,0.4694
3427,454.7,49.2,48.47,0.7294
3428,454.75,34.71,33.6,1.1059999999999999
3429,454.8,24.37,22.74,1.639
3430,454.85,17.38,15.02,2.369
3431,454.9,13.02,9.679,3.343
3432,454.95,10.69,6.0889999999999995,4.606
3433,455.0,9.933,3.739,6.194
3434,455.05,10.37,2.241,8.132
3435,455.1,11.73,1.311,10.42
3436,455.15,13.79,0.7485,13.04
3437,455.2,16.34,0.4171,15.92
3438,455.25,19.21,0.2269,18.99
3439,455.3,22.22,0.1205,22.1
3440,455.35,25.17,0.06241,25.11
3441,455.4,27.88,0.031560000000000005,27.85
3442,455.45,30.17,0.015580000000000002,30.15
3443,455.5,31.88,0.0075060000000000005,31.87
3444,455.55,32.89,0.0035299999999999997,32.88
3445,455.6,33.12,0.00162,33.12
3446,455.65,32.57,0.0007257,32.57
3447,455.7,31.26,0.0003173,31.26
3448,455.75,29.29,0.0001354,29.29
3449,455.8,26.79,5.64e-05,26.79
3450,455.85,23.93,2.293e-05,23.93
3451,455.9,20.86,9.097000000000001e-06,20.86
3452,455.95,17.75,3.523e-06,17.75
3453,456.0,14.74,1.332e-06,14.74
3454,456.05,11.96,4.913000000000001e-07,11.96
3455,456.1,9.464,1.769e-07,9.464
3456,456.15,7.314,6.224000000000001e-08,7.314
3457,456.2,5.518,2.1519999999999997e-08,5.518
3458,456.25,4.063,7.776999999999999e-09,4.063
3459,456.3,2.9210000000000003,4.347e-09,2.9210000000000003
3460,456.35,2.05,6.968e-09,2.05
3461,456.4,1.4040000000000001,1.9019999999999998e-08,1.4040000000000001
3462,456.45,0.9393,5.547999999999999e-08,0.9393
3463,456.5,0.6132,1.595e-07,0.6132
3464,456.55,0.3908,4.485e-07,0.3908
3465,456.6,0.2432,1.231e-06,0.2432
3466,456.65,0.1477,3.3010000000000002e-06,0.1477
3467,456.7,0.08757000000000001,8.643e-06,0.08757000000000001
3468,456.75,0.0507,2.21e-05,0.05068
3469,456.8,0.028689999999999997,5.517e-05,0.02864
3470,456.85,0.01593,0.0001345,0.015790000000000002
3471,456.9,0.008824,0.0003202,0.008504000000000001
3472,456.95,0.005214,0.0007444,0.00447
3473,457.0,0.0039829999999999996,0.0016899999999999999,0.002294
3474,457.05,0.004895,0.003746,0.001149
3475,457.1,0.008671,0.008109,0.0005618
3476,457.15,0.01741,0.01714,0.0002682
3477,457.2,0.03551,0.03539,0.000125
3478,457.25,0.0714,0.07134,5.684e-05
3479,457.3,0.1405,0.1404,2.524e-05
3480,457.35,0.27,0.2699,1.094e-05
3481,457.4,0.5067,0.5067,4.63e-06
3482,457.45,0.9289,0.9288,1.913e-06
3483,457.5,1.663,1.663,7.712999999999999e-07
3484,457.55,2.906,2.906,3.036e-07
3485,457.6,4.961,4.961,1.1669999999999999e-07
3486,457.65,8.269,8.269,4.378e-08
3487,457.7,13.46,13.46,1.6030000000000002e-08
3488,457.75,21.39,21.39,5.7320000000000005e-09
3489,457.8,33.2,33.2,2e-09
3490,457.85,50.33,50.33,6.815e-10
3491,457.9,74.49,74.49,2.267e-10
3492,457.95,107.7,107.7,7.359e-11
3493,458.0,152.0,152.0,2.332e-11
3494,458.05,209.4,209.4,7.216e-12
3495,458.1,281.9,281.9,2.1790000000000003e-12
3496,458.15,370.4,370.4,6.426e-13
3497,458.2,475.4,475.4,1.85e-13
3498,458.25,595.8,595.8,5.1970000000000005e-14
3499,458.3,729.2,729.2,1.425e-14
3500,458.35,871.5,871.5,3.817e-15
3501,458.4,1017.0,1017.0,0
3502,458.45,1159.0,1159.0,0
3503,458.5,1290.0,1290.0,0
3504,458.55,1402.0,1402.0,0
3505,458.6,1488.0,1488.0,0
3506,458.65,1542.0,1542.0,0
3507,458.7,1560.0,1560.0,0
3508,458.75,1542.0,1542.0,0
3509,458.8,1488.0,1488.0,0
3510,458.85,1402.0,1402.0,0
3511,458.9,1290.0,1290.0,0
3512,458.95,1159.0,1159.0,0
3513,459.0,1017.0,1017.0,0
3514,459.05,871.5,871.5,0
3515,459.1,729.2,729.2,0
3516,459.15,595.8,595.8,0
3517,459.2,475.4,475.4,0
3518,459.25,370.4,370.4,0
3519,459.3,281.9,281.9,0
3520,459.35,209.4,209.4,0
3521,459.4,152.0,152.0,0
3522,459.45,107.7,107.7,0
3523,459.5,74.49,74.49,0
3524,459.55,50.33,50.33,0
3525,459.6,33.2,33.2,0
3526,459.65,21.39,21.39,0
3527,459.7,13.46,13.46,0
3528,459.75,8.269,8.269,0
3529,459.8,4.961,4.961,0
3530,459.85,2.906,2.906,0
3531,459.9,1.663,1.663,0
3532,459.95,0.9288,0.9288,0
3533,460.0,0.5067,0.5067,0
3534,460.05,0.2699,0.2699,0
3535,460.1,0.1404,0.1404,0
3536,460.15,0.07134,0.07134,0
3537,460.2,0.03539,0.03539,0
3538,460.25,0.01714,0.01714,0
3539,460.3,0.008109,0.008109,0
3540,460.35,0.003746,0.003746,0
3541,460.4,0.0016899999999999999,0.0016899999999999999,0
3542,460.45,0.0007444,0.0007444,0
3543,460.5,0.0003202,0.0003202,0
3544,460.55,0.0001345,0.0001345,0
3545,460.6,5.517e-05,5.517e-05,0
3546,460.65,2.21e-05,2.21e-05,0
3547,460.7,8.643e-06,8.643e-06,0
3548,460.75,3.3010000000000002e-06,3.3010000000000002e-06,0
3549,460.8,1.231e-06,1.231e-06,0
3550,460.85,4.485e-07,4.485e-07,0
3551,460.9,1.595e-07,1.595e-07,0
3552,460.95,5.5410000000000004e-08,5.5410000000000004e-08,0
3553,461.0,1.879e-08,1.879e-08,0
3554,461.05,6.223999999999999e-09,6.223999999999999e-09,0
3555,461.1,2.013e-09,2.013e-09,0
3556,461.15,6.358e-10,6.358e-10,0
3557,461.2,1.961e-10,1.961e-10,0
3558,461.25,5.904999999999999e-11,5.904999999999999e-11,0
3559,461.3,1.737e-11,1.737e-11,0
3560,461.35,4.988000000000001e-12,4.988000000000001e-12,0
3561,461.4,1.3990000000000002e-12,1.3990000000000002e-12,0
3562,461.45,3.831e-13,3.831e-13,0
3563,462.3,3.665e-13,3.665e-13,0
3564,462.35,1.328e-12,1.328e-12,0
3565,462.4,4.702e-12,4.702e-12,0
3566,462.45,1.627e-11,1.627e-11,0
3567,462.5,5.499e-11,5.499e-11,0
3568,462.55,1.8169999999999998e-10,1.8169999999999998e-10,0
3569,462.6,5.864e-10,5.864e-10,0
3570,462.65,1.8490000000000001e-09,1.8490000000000001e-09,0
3571,462.7,5.7e-09,5.7e-09,0
3572,462.75,1.7169999999999998e-08,1.7169999999999998e-08,0
3573,462.8,5.052e-08,5.052e-08,0
3574,462.85,1.4529999999999998e-07,1.4529999999999998e-07,0
3575,462.9,4.082e-07,4.082e-07,0
3576,462.95,1.121e-06,1.121e-06,0
3577,463.0,3.0069999999999998e-06,3.0069999999999998e-06,0
3578,463.05,7.882999999999999e-06,7.882999999999999e-06,0
3579,463.1,2.02e-05,2.02e-05,0
3580,463.15,5.055e-05,5.055e-05,0
3581,463.2,0.0001237,0.0001237,0
3582,463.25,0.00029560000000000003,0.00029560000000000003,0
3583,463.3,0.0006902999999999999,0.0006902999999999999,0
3584,463.35,0.001575,0.001575,0
3585,463.4,0.003513,0.003513,0
3586,463.45,0.0076549999999999995,0.0076549999999999995,0
3587,463.5,0.0163,0.0163,0
3588,463.55,0.03392,0.03392,0
3589,463.6,0.06895,0.06895,0
3590,463.65,0.137,0.137,0
3591,463.7,0.2659,0.2659,0
3592,463.75,0.5044,0.5044,0
3593,463.8,0.935,0.935,0
3594,463.85,1.694,1.694,0
3595,463.9,2.997,2.997,0
3596,463.95,5.184,5.184,0
3597,464.0,8.76,8.76,0
3598,464.05,14.46,14.46,0
3599,464.1,23.34,23.34,0
3600,464.15,36.8,36.8,0
3601,464.2,56.69,56.69,0
3602,464.25,85.35,85.35,0
3603,464.3,125.6,125.6,0
3604,464.35,180.5,180.5,1.051e-15
3605,464.4,253.5,253.5,3.7810000000000005e-15
3606,464.45,347.9,347.9,1.33e-14
3607,464.5,466.6,466.6,4.572e-14
3608,464.55,611.5,611.5,1.544e-13
3609,464.6,783.1,783.1,5.074e-13
3610,464.65,979.9,979.9,1.629e-12
3611,464.7,1198.0,1198.0,5.1130000000000005e-12
3612,464.75,1432.0,1432.0,1.569e-11
3613,464.8,1671.0,1671.0,4.703e-11
3614,464.85,1907.0,1907.0,1.378e-10
3615,464.9,2126.0,2126.0,3.948e-10
3616,464.95,2315.0,2315.0,1.105e-09
3617,465.0,2464.0,2464.0,3.024e-09
3618,465.05,2563.0,2563.0,8.088999999999999e-09
3619,465.1,2605.0,2605.0,2.115e-08
3620,465.15,2587.0,2587.0,5.404e-08
3621,465.2,2510.0,2510.0,1.35e-07
3622,465.25,2380.0,2380.0,3.2950000000000003e-07
3623,465.3,2206.0,2206.0,7.865e-07
3624,465.35,1997.0,1997.0,1.835e-06
3625,465.4,1767.0,1767.0,4.1830000000000004e-06
3626,465.45,1527.0,1527.0,9.325e-06
3627,465.5,1290.0,1290.0,2.032e-05
3628,465.55,1065.0,1065.0,4.327e-05
3629,465.6,859.0,859.0,9.01e-05
3630,465.65,677.0,677.0,0.0001834
3631,465.7,521.4,521.4,0.0003649
3632,465.75,392.4,392.4,0.0007098
3633,465.8,288.5,288.5,0.00135
3634,465.85,207.3,207.3,0.00251
3635,465.9,145.6,145.6,0.004562
3636,465.95,99.89,99.88,0.008107
3637,466.0,66.97,66.96,0.01409
3638,466.05,43.89,43.87,0.02393
3639,466.1,28.12,28.08,0.039760000000000004
3640,466.15,17.63,17.56,0.06459
3641,466.2,10.84,10.74,0.1026
3642,466.25,6.571000000000001,6.412000000000001,0.1594
3643,466.3,3.984,3.742,0.2421
3644,466.35,2.494,2.134,0.3597
3645,466.4,1.712,1.189,0.5227
3646,466.45,1.39,0.6475,0.7429
3647,466.5,1.3769999999999998,0.3445,1.033
3648,466.55,1.5830000000000002,0.1791,1.4040000000000001
3649,466.6,1.959,0.09099,1.868
3650,466.65,2.477,0.04517,2.431
3651,466.7,3.1180000000000003,0.02191,3.096
3652,466.75,3.867,0.01039,3.8569999999999998
3653,466.8,4.707,0.004811,4.702
3654,466.85,5.612,0.002177,5.609
3655,466.9,6.55,0.0009628999999999999,6.5489999999999995
3656,466.95,7.485,0.00041610000000000003,7.485
3657,467.0,8.373,0.0001757,8.373
3658,467.05,9.171,7.25e-05,9.171
3659,467.1,9.836,2.923e-05,9.836
3660,467.15,10.33,1.152e-05,10.33
3661,467.2,10.64,4.433999999999999e-06,10.64
3662,467.25,10.74,1.6680000000000002e-06,10.74
3663,467.3,10.64,6.131e-07,10.64
3664,467.35,10.36,2.202e-07,10.36
3665,467.4,9.935,7.729e-08,9.935
3666,467.45,9.401,2.6510000000000004e-08,9.401
3667,467.5,8.814,8.884e-09,8.814
3668,467.55,8.228,2.9089999999999998e-09,8.228
3669,467.6,7.694,9.309e-10,7.694
3670,467.65,7.257999999999999,2.912e-10,7.257999999999999
3671,467.7,6.952000000000001,8.935999999999999e-11,6.952000000000001
3672,467.75,6.796,2.8e-11,6.796
3673,467.8,6.791,1.2619999999999999e-11,6.791
3674,467.85,6.925,1.824e-11,6.925
3675,467.9,7.17,5.2170000000000006e-11,7.17
3676,467.95,7.486000000000001,1.621e-10,7.486000000000001
3677,468.0,7.827999999999999,4.979999999999999e-10,7.827999999999999
3678,468.05,8.144,1.4960000000000002e-09,8.144
3679,468.1,8.388,4.396e-09,8.388
3680,468.15,8.52,1.262e-08,8.52
3681,468.2,8.511000000000001,3.5449999999999996e-08,8.511000000000001
3682,468.25,8.344,9.73e-08,8.344
3683,468.3,8.017999999999999,2.611e-07,8.017999999999999
3684,468.35,7.546,6.851e-07,7.546
3685,468.4,6.949,1.7580000000000002e-06,6.949
3686,468.45,6.261,4.408e-06,6.261
3687,468.5,5.516,1.081e-05,5.516
3688,468.55,4.753,2.59e-05,4.753
3689,468.6,4.004,6.071e-05,4.003
3690,468.65,3.2969999999999997,0.0001391,3.2969999999999997
3691,468.7,2.654,0.0003116,2.654
3692,468.75,2.089,0.0006822999999999999,2.088
3693,468.8,1.608,0.0014609999999999998,1.6059999999999999
3694,468.85,1.2109999999999999,0.003058,1.208
3695,468.9,0.8939,0.006258,0.8876
3696,468.95,0.6502,0.01252,0.6377
3697,469.0,0.4722,0.02449,0.4478
3698,469.05,0.3542,0.04684,0.3073
3699,469.1,0.2937,0.08757000000000001,0.2062
3700,469.15,0.2953,0.1601,0.1352
3701,469.2,0.3727,0.2861,0.08666
3702,469.25,0.5541,0.4998,0.05429
3703,469.3,0.8869,0.8537,0.03325
3704,469.35,1.446,1.426,0.0199
3705,469.4,2.339,2.3280000000000003,0.011640000000000001
3706,469.45,3.722,3.715,0.006659
3707,469.5,5.8020000000000005,5.797999999999999,0.003722
3708,469.55,8.847999999999999,8.846,0.002034
3709,469.6,13.2,13.19,0.001086
3710,469.65,19.24,19.24,0.000567
3711,469.7,27.43,27.43,0.00028930000000000004
3712,469.75,38.24,38.24,0.0001443
3713,469.8,52.11,52.11,7.033e-05
3714,469.85,69.42,69.42,3.351e-05
3715,469.9,90.42,90.42,1.561e-05
3716,469.95,115.1,115.1,7.106e-06
3717,470.0,143.4,143.4,3.162e-06
3718,470.05,174.5,174.5,1.375e-06
3719,470.1,207.6,207.6,5.847e-07
3720,470.15,241.6,241.6,2.43e-07
3721,470.2,274.8,274.8,9.868999999999999e-08
3722,470.25,305.6,305.6,3.9180000000000004e-08
3723,470.3,332.2,332.2,1.521e-08
3724,470.35,353.1,353.1,5.768e-09
3725,470.4,366.9,366.9,2.138e-09
3726,470.45,372.8,372.8,7.75e-10
3727,470.5,370.2,370.2,2.745e-10
3728,470.55,359.5,359.5,9.505e-11
3729,470.6,341.3,341.3,3.2170000000000004e-11
3730,470.65,316.8,316.8,1.064e-11
3731,470.7,287.5,287.5,3.441e-12
3732,470.75,255.0,255.0,1.087e-12
3733,470.8,221.2,221.2,3.359e-13
3734,470.85,187.6,187.6,1.014e-13
3735,470.9,155.5,155.5,2.9939999999999997e-14
3736,470.95,126.0,126.0,8.637e-15
3737,471.0,99.87,99.87,2.4350000000000003e-15
3738,471.05,77.37,77.37,0
3739,471.1,58.6,58.6,0
3740,471.15,43.39,43.39,0
3741,471.2,31.41,31.41,0
3742,471.25,22.23,22.23,0
3743,471.3,15.39,15.39,0
3744,471.35,10.41,10.41,0
3745,471.4,6.8839999999999995,6.8839999999999995,0
3746,471.45,4.4510000000000005,4.4510000000000005,0
3747,471.5,2.8139999999999996,2.8139999999999996,0
3748,471.55,1.739,1.739,0
3749,471.6,1.051,1.051,0
3750,471.65,0.6208,0.6208,0
3751,471.7,0.3586,0.3586,0
3752,471.75,0.2025,0.2025,0
3753,471.8,0.1118,0.1118,0
3754,471.85,0.060320000000000006,0.060320000000000006,0
3755,471.9,0.031830000000000004,0.031830000000000004,0
3756,471.95,0.01642,0.01642,0
3757,472.0,0.008281,0.008281,0
3758,472.05,0.004083,0.004083,0
3759,472.1,0.001968,0.001968,0
3760,472.15,0.0009277,0.0009277,0
3761,472.2,0.00042750000000000004,0.00042750000000000004,0
3762,472.25,0.0001926,0.0001926,0
3763,472.3,8.481e-05,8.481e-05,0
3764,472.35,3.652e-05,3.652e-05,0
3765,472.4,1.537e-05,1.537e-05,0
3766,472.45,6.327000000000001e-06,6.327000000000001e-06,0
3767,472.5,2.546e-06,2.546e-06,0
3768,472.55,1.001e-06,1.001e-06,0
3769,472.6,3.851e-07,3.851e-07,0
3770,472.65,1.448e-07,1.448e-07,0
3771,472.7,5.3229999999999994e-08,5.3229999999999994e-08,0
3772,472.75,1.913e-08,1.913e-08,0
3773,472.8,6.7220000000000006e-09,6.7220000000000006e-09,0
3774,472.85,2.3089999999999998e-09,2.3089999999999998e-09,0
3775,472.9,7.755e-10,7.755e-10,0
3776,472.95,2.546e-10,2.546e-10,0
3777,473.0,8.174e-11,8.173e-11,3.67e-15
3778,473.05,2.5660000000000002e-11,2.565e-11,1.272e-14
3779,473.1,7.913e-12,7.870000000000001e-12,4.314e-14
3780,473.15,2.5040000000000002e-12,2.3609999999999997e-12,1.431e-13
3781,473.2,1.157e-12,6.924e-13,4.643e-13
3782,473.25,1.672e-12,1.985e-13,1.474e-12
3783,473.3,4.6299999999999995e-12,5.565e-14,4.575e-12
3784,473.35,1.389e-11,0,1.389e-11
3785,473.4,4.1259999999999995e-11,0,4.1259999999999995e-11
3786,473.45,1.199e-10,0,1.199e-10
3787,473.5,3.4069999999999997e-10,0,3.4069999999999997e-10
3788,473.55,9.471e-10,0,9.471e-10
3789,473.6,2.575e-09,0,2.575e-09
3790,473.65,6.85e-09,0,6.85e-09
3791,473.7,1.7819999999999997e-08,0,1.7819999999999997e-08
3792,473.75,4.535e-08,0,4.535e-08
3793,473.8,1.1289999999999999e-07,0,1.1289999999999999e-07
3794,473.85,2.749e-07,0,2.749e-07
3795,473.9,6.547e-07,0,6.547e-07
3796,473.95,1.525e-06,0,1.525e-06
3797,474.0,3.4760000000000003e-06,0,3.4760000000000003e-06
3798,474.05,7.748e-06,0,7.748e-06
3799,474.1,1.689e-05,0,1.689e-05
3800,474.15,3.603e-05,0,3.603e-05
3801,474.2,7.517e-05,0,7.517e-05
3802,474.25,0.00015340000000000002,0,0.00015340000000000002
3803,474.3,0.00030619999999999996,0,0.00030619999999999996
3804,474.35,0.0005978,0,0.0005978
3805,474.4,0.001142,0,0.001142
3806,474.45,0.002133,0,0.002133
